sentence id,sentence,PLL score,nr. of tokens
tensor(75),The aviator was maneuvered by the jet.,-18.23986577987671,12
tensor(76),The chef sauteed the squid.,-12.105862617492676,11
tensor(77),The squid sauteed the chef.,-23.87122392654419,11
tensor(78),The squid was sauteed by the chef.,-8.768346786499023,13
tensor(79),The chef was sauteed by the squid.,-17.855244636535645,13
tensor(80),The cook grilled the octopus.,-6.407858371734619,12
tensor(81),The octopus grilled the cook.,-9.490344047546387,12
tensor(82),The octopus was grilled by the cook.,-8.781551361083984,14
tensor(83),The cook was grilled by the octopus.,-15.929153442382812,14
tensor(84),The ship captain promised the triumph.,-35.78494358062744,9
tensor(85),The triumph promised the ship captain.,-37.27836084365845,9
tensor(86),The triumph was promised by the ship captain.,-27.715858936309814,11
tensor(87),The ship captain was promised by the triumph.,-38.609211921691895,11
tensor(88),The skipper guaranteed the victory.,-14.244118213653564,9
tensor(89),The victory guaranteed the skipper.,-18.169752597808838,9
tensor(90),The victory was guaranteed by the skipper.,-13.36164140701294,11
tensor(91),The skipper was guaranteed by the victory.,-26.20147466659546,11
tensor(92),The milliner adorned the fedora.,-19.99980115890503,10
tensor(93),The fedora adorned the milliner.,-22.829551219940186,10
tensor(94),The fedora was adorned by the milliner.,-17.93032455444336,12
tensor(95),The milliner was adorned by the fedora.,-27.435112953186035,12
tensor(96),The hatter decorated the bowler.,-35.020044803619385,9
tensor(97),The bowler decorated the hatter.,-33.839510917663574,9
tensor(98),The bowler was decorated by the hatter.,-34.60689640045166,11
tensor(99),The hatter was decorated by the bowler.,-34.05882263183594,11
tensor(100),The serviceman hoisted the flag.,-11.530623435974121,10
tensor(101),The flag hoisted the serviceman.,-20.495250701904297,10
tensor(102),The flag was hoisted by the serviceman.,-13.596003532409668,12
tensor(103),The serviceman was hoisted by the flag.,-20.714228630065918,12
tensor(104),The soldier raised the banner.,-18.64943790435791,8
tensor(105),The banner raised the soldier.,-32.03280258178711,8
tensor(106),The banner was raised by the soldier.,-19.311659336090088,10
tensor(107),The soldier was raised by the banner.,-27.678677082061768,10
tensor(108),The agent failed the mission.,-15.097879886627197,8
tensor(109),The mission failed the agent.,-23.326287746429443,8
tensor(110),The mission was failed by the agent.,-19.945192337036133,10
tensor(111),The agent was failed by the mission.,-30.35784673690796,10
tensor(112),The operative blew the assignment.,-27.978598594665527,8
tensor(113),The assignment blew the operative.,-35.853946685791016,8
tensor(114),The assignment was blown by the operative.,-35.057963371276855,10
tensor(115),The operative was blown by the assignment.,-37.74854755401611,10
tensor(116),The anchorman garbled the expression.,-23.865510940551758,11
tensor(117),The expression garbled the anchorman.,-20.20901393890381,11
tensor(118),The expression was garbled by the anchorman.,-15.801375389099121,13
tensor(119),The anchorman was garbled by the expression.,-23.31805181503296,13
tensor(120),The announcer mispronounced the word.,-12.443241596221924,11
tensor(121),The word mispronounced the announcer.,-14.143489360809326,11
tensor(122),The word was mispronounced by the announcer.,-12.732507705688477,13
tensor(123),The announcer was mispronounced by the word.,-21.725940704345703,13
tensor(124),The author finished the novel.,-10.851460456848145,8
tensor(125),The novel finished the author.,-23.492842197418213,8
tensor(126),The novel was finished by the author.,-14.746387004852295,10
tensor(127),The author was finished by the novel.,-35.33911991119385,10
tensor(128),The writer completed the book.,-13.254042148590088,8
tensor(129),The book completed the writer.,-23.7552433013916,8
tensor(130),The book was completed by the writer.,-15.129740238189697,10
tensor(131),The writer was completed by the book.,-34.07674312591553,10
tensor(132),The financier sponsored the project.,-8.966742038726807,10
tensor(133),The project sponsored the financier.,-20.317620277404785,10
tensor(134),The project was sponsored by the financier.,-11.503177642822266,12
tensor(135),The financier was sponsored by the project.,-17.73080587387085,12
tensor(136),The banker funded the program.,-25.13520622253418,8
tensor(137),The program funded the banker.,-32.20130729675293,8
tensor(138),The program was funded by the banker.,-26.08197546005249,10
tensor(139),The banker was funded by the program.,-29.6419038772583,10
tensor(140),The tourist exited the bus.,-17.723703384399414,8
tensor(141),The bus exited the tourist.,-31.602201461791992,8
tensor(142),The bus was exited by the tourist.,-25.590049743652344,10
tensor(143),The tourist was exited by the bus.,-29.61569833755493,10
tensor(144),The vacationer left the shuttle.,-24.895028114318848,9
tensor(145),The shuttle left the vacationer.,-31.870756149291992,9
tensor(146),The shuttle was left by the vacationer.,-31.31723117828369,11
tensor(147),The vacationer was left by the shuttle.,-31.768543243408203,11
tensor(148),The dietitian loathed the jam.,-20.26870059967041,11
tensor(149),The jam loathed the dietitian.,-26.608811378479004,11
tensor(150),The jam was loathed by the dietitian.,-23.46530246734619,13
tensor(151),The dietitian was loathed by the jam.,-25.106284141540527,13
tensor(152),The nutritionist detested the marmalade.,-10.458436489105225,13
tensor(153),The marmalade detested the nutritionist.,-14.26136827468872,13
tensor(154),The marmalade was detested by the nutritionist.,-13.301054954528809,15
tensor(155),The nutritionist was detested by the marmalade.,-16.34846067428589,15
tensor(156),The scientist discovered the cure.,-15.348857402801514,8
tensor(157),The cure discovered the scientist.,-31.530076026916504,8
tensor(158),The cure was discovered by the scientist.,-16.7979416847229,10
tensor(159),The scientist was discovered by the cure.,-32.08256912231445,10
tensor(160),The researcher found the remedy.,-25.43424701690674,8
tensor(161),The remedy found the researcher.,-33.24987602233887,8
tensor(162),The remedy was found by the researcher.,-25.866397857666016,10
tensor(163),The researcher was found by the remedy.,-39.913705825805664,10
tensor(164),The doctor closed the school.,-26.486031532287598,8
tensor(165),The school closed the doctor.,-34.837406158447266,8
tensor(166),The school was closed by the doctor.,-23.662363052368164,10
tensor(167),The doctor was closed by the school.,-28.157331466674805,10
tensor(168),The maid lifted the cushion.,-17.779537200927734,8
tensor(169),The cushion lifted the maid.,-28.01305055618286,8
tensor(170),The cushion was lifted by the maid.,-19.9966402053833,10
tensor(171),The maid was lifted by the cushion.,-30.51830244064331,10
tensor(172),The servant wiped the sink.,-17.82483673095703,8
tensor(173),The sink wiped the servant.,-32.43840503692627,8
tensor(174),The sink was wiped by the servant.,-24.865262031555176,10
tensor(175),The servant was wiped by the sink.,-33.700039863586426,10
tensor(176),The domestic cleaned the wash basin.,-22.505946159362793,9
tensor(177),The wash basin cleaned the domestic.,-36.19974994659424,9
tensor(178),The wash basin was cleaned by the domestic.,-24.744616508483887,11
tensor(179),The domestic was cleaned by the wash basin.,-35.21512317657471,11
tensor(180),The friend donned the pullover.,-16.39930820465088,10
tensor(181),The pullover donned the friend.,-30.378478050231934,10
tensor(182),The pullover was donned by the friend.,-18.847116470336914,12
tensor(183),The friend was donned by the pullover.,-29.537060737609863,12
tensor(184),The convalescent took the pill.,-8.788813591003418,10
tensor(185),The pill took the convalescent.,-19.86482810974121,10
tensor(186),The pill was taken by the convalescent.,-14.079005241394043,12
tensor(187),The convalescent was taken by the pill.,-28.594189643859863,12
tensor(188),The patient swallowed the medicine.,-16.772454261779785,8
tensor(189),The medicine swallowed the patient.,-26.125422954559326,8
tensor(190),The medicine was swallowed by the patient.,-18.893330574035645,10
tensor(191),The patient was swallowed by the medicine.,-22.820672035217285,10
tensor(192),The hoarder hid the stash.,-8.7149977684021,12
tensor(193),The stash hid the hoarder.,-13.923598289489746,12
tensor(194),The stash was hidden by the hoarder.,-7.845752716064453,14
tensor(195),The hoarder was hidden by the stash.,-14.960590839385986,14
tensor(196),The packrat concealed the stockpile.,-28.589953422546387,10
tensor(197),The stockpile concealed the packrat.,-29.63775062561035,10
tensor(198),The stockpile was concealed by the packrat.,-29.27431058883667,12
tensor(199),The packrat was concealed by the stockpile.,-33.10007286071777,12
tensor(200),The reporter abandoned the story.,-18.252190113067627,8
tensor(201),The story abandoned the reporter.,-24.731072902679443,8
tensor(202),The story was abandoned by the reporter.,-17.470884323120117,10
tensor(203),The reporter was abandoned by the story.,-33.7636194229126,10
tensor(204),The journalist ditched the article.,-17.882966995239258,9
tensor(205),The article ditched the journalist.,-26.147786617279053,9
tensor(206),The article was ditched by the journalist.,-21.926097869873047,11
tensor(207),The journalist was ditched by the article.,-32.05903339385986,11
tensor(208),The carnivore ate the steak.,-12.587530136108398,11
tensor(209),The steak ate the carnivore.,-19.3024959564209,11
tensor(210),The steak was eaten by the carnivore.,-14.719341278076172,13
tensor(211),The carnivore was eaten by the steak.,-21.586135864257812,13
tensor(212),The meat-eater devoured the filet.,-7.514634132385254,14
tensor(213),The filet devoured the meat-eater.,-9.660930633544922,14
tensor(214),The filet was devoured by the meat-eater.,-10.530652046203613,16
tensor(215),The meat-eater was devoured by the filet.,-13.004388809204102,16
tensor(216),The man drank the soda.,-13.523525714874268,8
tensor(217),The soda drank the man.,-30.41732120513916,8
tensor(218),The soda was drunk by the man.,-23.28117847442627,10
tensor(219),The man was drunk by the soda.,-29.735093593597412,10
tensor(220),The teacher bought the laptop.,-22.765830039978027,8
tensor(221),The laptop bought the teacher.,-33.60815143585205,8
tensor(222),The laptop was bought by the teacher.,-22.067047119140625,10
tensor(223),The teacher was bought by the laptop.,-39.6145133972168,10
tensor(224),The instructor purchased the computer.,-26.758012771606445,8
tensor(225),The computer purchased the instructor.,-34.91547107696533,8
tensor(226),The computer was purchased by the instructor.,-26.284789085388184,10
tensor(227),The instructor was purchased by the computer.,-37.13412284851074,10
tensor(228),The lady cooked the supper.,-18.234439849853516,8
tensor(229),The supper cooked the lady.,-33.88284873962402,8
tensor(230),The supper was cooked by the lady.,-19.982271194458008,10
tensor(231),The lady was cooked by the supper.,-38.92657947540283,10
tensor(232),The woman prepared the dinner.,-14.001852989196777,8
tensor(233),The dinner prepared the woman.,-29.890549182891846,8
tensor(234),The dinner was prepared by the woman.,-15.604403972625732,10
tensor(235),The woman was prepared by the dinner.,-38.81362438201904,10
tensor(236),The traveler lost the souvenir.,-11.299588203430176,11
tensor(237),The souvenir lost the traveler.,-16.31186294555664,11
tensor(238),The souvenir was lost by the traveler.,-14.306835174560547,13
tensor(239),The traveler was lost by the souvenir.,-24.14439582824707,13
tensor(240),The sightseer misplaced the memento.,-19.69097900390625,12
tensor(241),The memento misplaced the sightseer.,-19.49823570251465,12
tensor(242),The memento was misplaced by the sightseer.,-19.20522975921631,14
tensor(243),The sightseer was misplaced by the memento.,-19.621272087097168,14
tensor(244),The comedian confirmed the itinerary.,-17.708996772766113,10
tensor(245),The itinerary confirmed the comedian.,-24.768073081970215,10
tensor(246),The itinerary was confirmed by the comedian.,-17.80970573425293,12
tensor(247),The comedian was confirmed by the itinerary.,-23.287728309631348,12
tensor(248),The humorist verified the schedule.,-30.838268280029297,9
tensor(249),The schedule verified the humorist.,-36.23594093322754,9
tensor(250),The schedule was verified by the humorist.,-27.100990295410156,11
tensor(251),The humorist was verified by the schedule.,-35.28048038482666,11
tensor(252),The woodworker skimmed the brochure.,-4.113478660583496,14
tensor(253),The brochure skimmed the woodworker.,-10.367413520812988,14
tensor(254),The brochure was skimmed by the woodworker.,-6.385660171508789,16
tensor(255),The woodworker was skimmed by the brochure.,-15.220913410186768,16
tensor(256),The guide reached the target.,-22.961220741271973,8
tensor(257),The target reached the guide.,-30.23713207244873,8
tensor(258),The target was reached by the guide.,-25.175804615020752,10
tensor(259),The guide was reached by the target.,-30.482345581054688,10
tensor(260),The townsperson farmed the grain.,-29.49893569946289,10
tensor(261),The grain farmed the townsperson.,-38.944480419158936,10
tensor(262),The grain was farmed by the townsperson.,-28.6476411819458,12
tensor(263),The townsperson was farmed by the grain.,-41.42265844345093,12
tensor(264),The villager cultivated the crop.,-21.618847846984863,9
tensor(265),The crop cultivated the villager.,-38.00589990615845,9
tensor(266),The crop was cultivated by the villager.,-21.06789541244507,11
tensor(267),The villager was cultivated by the crop.,-39.98634576797485,11
tensor(268),The mentor revised the manuscript.,-27.701003074645996,8
tensor(269),The manuscript revised the mentor.,-36.95225286483765,8
tensor(270),The manuscript was revised by the mentor.,-28.97216796875,10
tensor(271),The mentor was revised by the manuscript.,-42.621684551239014,10
tensor(272),The advisor edited the paper.,-21.66729736328125,8
tensor(273),The paper edited the advisor.,-35.32919454574585,8
tensor(274),The paper was edited by the advisor.,-22.675031661987305,10
tensor(275),The advisor was edited by the paper.,-34.44289970397949,10
tensor(276),The accountant made the chart.,-30.491880893707275,8
tensor(277),The chart made the accountant.,-38.41483116149902,8
tensor(278),The chart was made by the accountant.,-24.026302337646484,10
tensor(279),The accountant was made by the chart.,-43.70408630371094,10
tensor(280),The bookkeeper created the graph.,-21.82959747314453,9
tensor(281),The graph created the bookkeeper.,-34.19175672531128,9
tensor(282),The graph was created by the bookkeeper.,-20.255114555358887,11
tensor(283),The bookkeeper was created by the graph.,-38.06081295013428,11
tensor(284),The logger felled the pine tree.,-20.557547569274902,11
tensor(285),The pine tree felled the logger.,-25.082152366638184,11
tensor(286),The pine tree was felled by the logger.,-10.943573951721191,13
tensor(287),The logger was felled by the pine tree.,-21.592588424682617,13
tensor(288),The tycoon ran the company.,-7.371128082275391,10
tensor(289),The company ran the tycoon.,-16.36154079437256,10
tensor(290),The company was run by the tycoon.,-10.104750633239746,12
tensor(291),The tycoon was run by the company.,-15.814447402954102,12
tensor(292),The mogul governed the corporation.,-15.599168300628662,10
tensor(293),The corporation governed the mogul.,-19.377223014831543,10
tensor(294),The corporation was governed by the mogul.,-16.622373580932617,12
tensor(295),The mogul was governed by the corporation.,-19.005568027496338,12
tensor(296),The campaigner biased the ballot.,-25.07319402694702,10
tensor(297),The ballot biased the campaigner.,-27.644394874572754,10
tensor(298),The ballot was biased by the campaigner.,-27.541309356689453,12
tensor(299),The campaigner was biased by the ballot.,-30.795650005340576,12
tensor(300),The activist prejudiced the vote.,-27.369958877563477,9
tensor(301),The vote prejudiced the activist.,-26.871234893798828,9
tensor(302),The vote was prejudiced by the activist.,-29.244408130645752,11
tensor(303),The activist was prejudiced by the vote.,-27.245247840881348,11
tensor(304),The stewardess pulled the suitcase.,-17.224666595458984,10
tensor(305),The suitcase pulled the stewardess.,-31.247742652893066,10
tensor(306),The suitcase was pulled by the stewardess.,-15.313896179199219,12
tensor(307),The stewardess was pulled by the suitcase.,-18.32596492767334,12
tensor(308),The flight-attendant dragged the luggage.,-14.158641815185547,10
tensor(309),The luggage dragged the flight-attendant.,-21.03447723388672,10
tensor(310),The luggage was dragged by the flight-attendant.,-16.252903938293457,12
tensor(311),The flight-attendant was dragged by the luggage.,-21.639354705810547,12
tensor(312),The congressman delivered the speech.,-8.440570831298828,9
tensor(313),The speech delivered the congressman.,-26.15311336517334,9
tensor(314),The speech was delivered by the congressman.,-10.010891914367676,11
tensor(315),The congressman was delivered by the speech.,-32.40318727493286,11
tensor(316),The representative gave the address.,-13.98760986328125,8
tensor(317),The address gave the representative.,-30.477101802825928,8
tensor(318),The address was given by the representative.,-16.4292049407959,10
tensor(319),The representative was given by the address.,-36.23633527755737,10
tensor(320),The sheriff inspected the estate.,-15.931396007537842,8
tensor(321),The estate inspected the sheriff.,-37.10512733459473,8
tensor(322),The estate was inspected by the sheriff.,-17.881271362304688,10
tensor(323),The sheriff was inspected by the estate.,-36.00667667388916,10
tensor(324),The constable examined the property.,-12.158915519714355,9
tensor(325),The property examined the constable.,-30.090121269226074,9
tensor(326),The property was examined by the constable.,-12.462297439575195,11
tensor(327),The constable was examined by the property.,-26.39801025390625,11
tensor(328),The celebrity signed the photograph.,-21.397074699401855,8
tensor(329),The photograph signed the celebrity.,-30.22188949584961,8
tensor(330),The photograph was signed by the celebrity.,-20.008429527282715,10
tensor(331),The celebrity was signed by the photograph.,-37.46975612640381,10
tensor(332),The star autographed the picture.,-13.491089344024658,10
tensor(333),The picture autographed the star.,-19.243279933929443,10
tensor(334),The picture was autographed by the star.,-13.569090843200684,12
tensor(335),The star was autographed by the picture.,-25.874666213989258,12
tensor(336),The nanny tutored the boy.,-8.139222145080566,10
tensor(337),The boy tutored the nanny.,-8.815771102905273,10
tensor(338),The boy was tutored by the nanny.,-8.044651985168457,12
tensor(339),The nanny was tutored by the boy.,-11.058601379394531,12
tensor(340),The governess instructed the lad.,-14.620410919189453,9
tensor(341),The lad instructed the governess.,-17.468342304229736,9
tensor(342),The lad was instructed by the governess.,-15.154772758483887,11
tensor(343),The governess was instructed by the lad.,-18.04738187789917,11
tensor(344),The blackmailer threatened the senator.,-15.083801746368408,10
tensor(345),The senator threatened the blackmailer.,-16.133451461791992,10
tensor(346),The senator was threatened by the blackmailer.,-14.838757991790771,12
tensor(347),The blackmailer was threatened by the senator.,-15.225111484527588,12
tensor(348),The extortionist menaced the legislator.,-6.699902534484863,15
tensor(349),The legislator menaced the extortionist.,-2.6993093490600586,15
tensor(350),The legislator was menaced by the extortionist.,-5.348095893859863,17
tensor(351),The extortionist was menaced by the legislator.,-5.2270660400390625,17
tensor(352),The artist portrayed the philosopher.,-18.655059337615967,8
tensor(353),The philosopher portrayed the artist.,-23.4695405960083,8
tensor(354),The philosopher was portrayed by the artist.,-18.210904121398926,10
tensor(355),The artist was portrayed by the philosopher.,-28.38286066055298,10
tensor(356),The painter depicted the thinker.,-24.854281902313232,9
tensor(357),The thinker depicted the painter.,-26.36328125,9
tensor(358),The thinker was depicted by the painter.,-20.565749168395996,11
tensor(359),The painter was depicted by the thinker.,-31.96727418899536,11
tensor(360),The mechanic berated the intern.,-23.152040481567383,10
tensor(361),The intern berated the mechanic.,-17.285459518432617,10
tensor(362),The intern was berated by the mechanic.,-29.23399066925049,12
tensor(363),The mechanic was berated by the intern.,-23.712327003479004,12
tensor(364),The technician rebuked the aide.,-15.448505401611328,10
tensor(365),The aide rebuked the technician.,-14.295608520507812,10
tensor(366),The aide was rebuked by the technician.,-21.97529411315918,12
tensor(367),The technician was rebuked by the aide.,-21.63003158569336,12
tensor(368),The fairy enchanted the troll.,-15.295576572418213,9
tensor(369),The troll enchanted the fairy.,-16.59908390045166,9
tensor(370),The troll was enchanted by the fairy.,-14.894689083099365,11
tensor(371),The fairy was enchanted by the troll.,-14.70944595336914,11
tensor(372),The pixie mesmerized the ogre.,-1.2702178955078125,14
tensor(373),The ogre mesmerized the pixie.,-1.1507415771484375,14
tensor(374),The ogre was mesmerized by the pixie.,-1.1641387939453125,16
tensor(375),The pixie was mesmerized by the ogre.,-1.2798433303833008,16
tensor(376),The orderly assisted the dentist.,-18.864795684814453,9
tensor(377),The dentist assisted the orderly.,-17.65894079208374,9
tensor(378),The dentist was assisted by the orderly.,-16.885467529296875,11
tensor(379),The orderly was assisted by the dentist.,-16.26927661895752,11
tensor(380),The nurse helped the orthodontist.,-16.195942878723145,12
tensor(381),The orthodontist helped the nurse.,-15.2615385055542,12
tensor(382),The orthodontist was helped by the nurse.,-13.983320236206055,14
tensor(383),The nurse was helped by the orthodontist.,-16.367868900299072,14
tensor(384),The owner evicted the tenant.,-8.098053932189941,9
tensor(385),The tenant evicted the owner.,-9.293602466583252,9
tensor(386),The tenant was evicted by the owner.,-12.124886512756348,11
tensor(387),The owner was evicted by the tenant.,-10.67415189743042,11
tensor(388),The critic attacked the conservative.,-22.19938087463379,8
tensor(389),The conservative attacked the critic.,-22.920493602752686,8
tensor(390),The conservative was attacked by the critic.,-24.905278205871582,10
tensor(391),The critic was attacked by the conservative.,-20.760489463806152,10
tensor(392),The reviewer criticized the right-winger.,-16.437686443328857,10
tensor(393),The right-winger criticized the reviewer.,-22.152470111846924,10
tensor(394),The right-winger was criticized by the reviewer.,-18.184619903564453,12
tensor(395),The reviewer was criticized by the right-winger.,-25.736637115478516,12
tensor(396),The admirer badgered the director.,-18.238327026367188,10
tensor(397),The director badgered the admirer.,-15.09100341796875,10
tensor(398),The director was badgered by the admirer.,-17.593407154083252,12
tensor(399),The admirer was badgered by the director.,-14.988692283630371,12
tensor(400),The fan pestered the filmmaker.,-22.20587921142578,10
tensor(401),The filmmaker pestered the fan.,-22.511460304260254,10
tensor(402),The filmmaker was pestered by the fan.,-23.284732818603516,12
tensor(403),The fan was pestered by the filmmaker.,-19.2861328125,12
tensor(404),The paramedic revived the youth.,-18.78847360610962,10
tensor(405),The youth revived the paramedic.,-18.784122467041016,10
tensor(406),The youth was revived by the paramedic.,-17.83301067352295,12
tensor(407),The paramedic was revived by the youth.,-18.703046798706055,12
tensor(408),The EMT resuscitated the youngster.,-7.9375457763671875,13
tensor(409),The youngster resuscitated the EMT.,-11.919262886047363,13
tensor(410),The youngster was resuscitated by the EMT.,-16.091216564178467,15
tensor(411),The EMT was resuscitated by the youngster.,-14.630647659301758,15
tensor(412),The prankster duped the marketer.,-17.246602058410645,12
tensor(413),The marketer duped the prankster.,-17.287460803985596,12
tensor(414),The marketer was duped by the prankster.,-12.80130386352539,14
tensor(415),The prankster was duped by the marketer.,-13.498790740966797,14
tensor(416),The joker tricked the distributor.,-20.27285385131836,10
tensor(417),The distributor tricked the joker.,-21.902389526367188,10
tensor(418),The distributor was tricked by the joker.,-19.87650966644287,12
tensor(419),The joker was tricked by the distributor.,-22.44123601913452,12
tensor(420),The playboy courted the damsel.,-8.597268104553223,11
tensor(421),The damsel courted the playboy.,-8.960502624511719,11
tensor(422),The damsel was courted by the playboy.,-10.128641128540039,13
tensor(423),The playboy was courted by the damsel.,-10.539380073547363,13
tensor(424),The womanizer wooed the maiden.,-22.734256267547607,11
tensor(425),The maiden wooed the womanizer.,-23.355334281921387,11
tensor(426),The maiden was wooed by the womanizer.,-17.163108348846436,13
tensor(427),The womanizer was wooed by the maiden.,-19.67728614807129,13
tensor(428),The nomad cherished the clergyman.,-16.36007308959961,11
tensor(429),The clergyman cherished the nomad.,-17.839601516723633,11
tensor(430),The clergyman was cherished by the nomad.,-18.910837173461914,13
tensor(431),The nomad was cherished by the clergyman.,-19.47877025604248,13
tensor(432),The vagabond revered the priest.,-18.860280990600586,11
tensor(433),The priest revered the vagabond.,-16.56783103942871,11
tensor(434),The priest was revered by the vagabond.,-20.726569175720215,13
tensor(435),The vagabond was revered by the priest.,-18.987380027770996,13
tensor(436),The assassin shot the statesman.,-22.810862064361572,8
tensor(437),The statesman shot the assassin.,-23.350311756134033,8
tensor(438),The statesman was shot by the assassin.,-20.076579093933105,10
tensor(439),The assassin was shot by the statesman.,-21.916016578674316,10
tensor(440),The hit man killed the politician.,-23.470919132232666,9
tensor(441),The politician killed the hit man.,-22.648478507995605,9
tensor(442),The politician was killed by the hit man.,-21.440645694732666,11
tensor(443),The hit man was killed by the politician.,-22.060086250305176,11
tensor(444),The clerk charged the elderly person.,-29.227858066558838,9
tensor(445),The elderly person charged the clerk.,-27.609046936035156,9
tensor(446),The elderly person was charged by the clerk.,-32.3234167098999,11
tensor(447),The clerk was charged by the elderly person.,-32.04503583908081,11
tensor(448),The cashier billed the senior citizen.,-18.668668746948242,10
tensor(449),The senior citizen billed the cashier.,-18.558249473571777,10
tensor(450),The senior citizen was billed by the cashier.,-18.83417510986328,12
tensor(451),The cashier was billed by the senior citizen.,-20.87344264984131,12
tensor(452),The mediator rescued the hostage.,-19.550118446350098,9
tensor(453),The hostage rescued the mediator.,-24.805910110473633,9
tensor(454),The hostage was rescued by the mediator.,-19.156865119934082,11
tensor(455),The mediator was rescued by the hostage.,-24.49176597595215,11
tensor(456),The negotiator saved the captive.,-15.315989017486572,10
tensor(457),The captive saved the negotiator.,-18.985830307006836,10
tensor(458),The captive was saved by the negotiator.,-14.336713790893555,12
