sentence id,sentence,PLL score,nr. of tokens
tensor(82),The octopus was grilled by the cook.,-83.83120250701904,14
tensor(83),The cook was grilled by the octopus.,-89.98430919647217,14
tensor(84),The ship captain promised the triumph.,-91.8431510925293,9
tensor(85),The triumph promised the ship captain.,-91.28312635421753,9
tensor(86),The triumph was promised by the ship captain.,-69.37641859054565,11
tensor(87),The ship captain was promised by the triumph.,-77.99151563644409,11
tensor(88),The skipper guaranteed the victory.,-74.84309196472168,9
tensor(89),The victory guaranteed the skipper.,-94.87592697143555,9
tensor(90),The victory was guaranteed by the skipper.,-74.29735898971558,11
tensor(91),The skipper was guaranteed by the victory.,-75.82289409637451,11
tensor(92),The milliner adorned the fedora.,-84.97307682037354,10
tensor(93),The fedora adorned the milliner.,-93.06484079360962,10
tensor(94),The fedora was adorned by the milliner.,-91.33653450012207,12
tensor(95),The milliner was adorned by the fedora.,-85.82008504867554,12
tensor(96),The hatter decorated the bowler.,-89.46547222137451,9
tensor(97),The bowler decorated the hatter.,-89.35729503631592,9
tensor(98),The bowler was decorated by the hatter.,-80.73880290985107,11
tensor(99),The hatter was decorated by the bowler.,-75.20525646209717,11
tensor(100),The serviceman hoisted the flag.,-69.34225416183472,10
tensor(101),The flag hoisted the serviceman.,-86.88611698150635,10
tensor(102),The flag was hoisted by the serviceman.,-93.01652145385742,12
tensor(103),The serviceman was hoisted by the flag.,-67.80120706558228,12
tensor(104),The soldier raised the banner.,-85.48575115203857,8
tensor(105),The banner raised the soldier.,-80.22426986694336,8
tensor(106),The banner was raised by the soldier.,-72.23126363754272,10
tensor(107),The soldier was raised by the banner.,-86.48065567016602,10
tensor(108),The agent failed the mission.,-77.75135231018066,8
tensor(109),The mission failed the agent.,-80.09331178665161,8
tensor(110),The mission was failed by the agent.,-72.61223936080933,10
tensor(111),The agent was failed by the mission.,-71.86051893234253,10
tensor(112),The operative blew the assignment.,-84.44379806518555,8
tensor(113),The assignment blew the operative.,-86.38323163986206,8
tensor(114),The assignment was blown by the operative.,-86.87927293777466,10
tensor(115),The operative was blown by the assignment.,-82.9781699180603,10
tensor(116),The anchorman garbled the expression.,-70.76832866668701,11
tensor(117),The expression garbled the anchorman.,-93.68796157836914,11
tensor(118),The expression was garbled by the anchorman.,-95.67357730865479,13
tensor(119),The anchorman was garbled by the expression.,-74.99440097808838,13
tensor(120),The announcer mispronounced the word.,-86.95272541046143,11
tensor(121),The word mispronounced the announcer.,-98.32631778717041,11
tensor(122),The word was mispronounced by the announcer.,-99.9250020980835,13
tensor(123),The announcer was mispronounced by the word.,-96.83415222167969,13
tensor(124),The author finished the novel.,-69.43759346008301,8
tensor(125),The novel finished the author.,-91.20530414581299,8
tensor(126),The novel was finished by the author.,-69.71620559692383,10
tensor(127),The author was finished by the novel.,-70.07694911956787,10
tensor(128),The writer completed the book.,-80.30633687973022,8
tensor(129),The book completed the writer.,-88.93426895141602,8
tensor(130),The book was completed by the writer.,-78.0780782699585,10
tensor(131),The writer was completed by the book.,-67.9627103805542,10
tensor(132),The financier sponsored the project.,-77.09274053573608,10
tensor(133),The project sponsored the financier.,-76.95365142822266,10
tensor(134),The project was sponsored by the financier.,-65.96473741531372,12
tensor(135),The financier was sponsored by the project.,-79.46384620666504,12
tensor(136),The banker funded the program.,-92.94883060455322,8
tensor(137),The program funded the banker.,-96.74640655517578,8
tensor(138),The program was funded by the banker.,-74.75825500488281,10
tensor(139),The banker was funded by the program.,-77.26875925064087,10
tensor(140),The tourist exited the bus.,-76.44939804077148,8
tensor(141),The bus exited the tourist.,-92.00714302062988,8
tensor(142),The bus was exited by the tourist.,-85.52394676208496,10
tensor(143),The tourist was exited by the bus.,-68.06698751449585,10
tensor(144),The vacationer left the shuttle.,-68.44097185134888,9
tensor(145),The shuttle left the vacationer.,-78.11263799667358,9
tensor(146),The shuttle was left by the vacationer.,-76.11314582824707,11
tensor(147),The vacationer was left by the shuttle.,-64.9542498588562,11
tensor(148),The dietitian loathed the jam.,-86.12164497375488,11
tensor(149),The jam loathed the dietitian.,-87.11933422088623,11
tensor(150),The jam was loathed by the dietitian.,-87.00420427322388,13
tensor(151),The dietitian was loathed by the jam.,-88.0441632270813,13
tensor(152),The nutritionist detested the marmalade.,-84.44573211669922,13
tensor(153),The marmalade detested the nutritionist.,-94.83083438873291,13
tensor(154),The marmalade was detested by the nutritionist.,-94.59539318084717,15
tensor(155),The nutritionist was detested by the marmalade.,-86.52070999145508,15
tensor(156),The scientist discovered the cure.,-97.53366565704346,8
tensor(157),The cure discovered the scientist.,-87.43494892120361,8
tensor(158),The cure was discovered by the scientist.,-80.77840995788574,10
tensor(159),The scientist was discovered by the cure.,-91.65319776535034,10
tensor(160),The researcher found the remedy.,-96.37155723571777,8
tensor(161),The remedy found the researcher.,-94.85190677642822,8
tensor(162),The remedy was found by the researcher.,-66.28427171707153,10
tensor(163),The researcher was found by the remedy.,-88.91529989242554,10
tensor(164),The doctor closed the school.,-76.84223079681396,8
tensor(165),The school closed the doctor.,-68.2737684249878,8
tensor(166),The school was closed by the doctor.,-61.1166467666626,10
tensor(167),The doctor was closed by the school.,-71.452880859375,10
tensor(168),The maid lifted the cushion.,-95.02439165115356,8
tensor(169),The cushion lifted the maid.,-75.27181720733643,8
tensor(170),The cushion was lifted by the maid.,-75.42281198501587,10
tensor(171),The maid was lifted by the cushion.,-93.7735505104065,10
tensor(172),The servant wiped the sink.,-91.80215358734131,8
tensor(173),The sink wiped the servant.,-98.7845573425293,8
tensor(174),The sink was wiped by the servant.,-78.86453676223755,10
tensor(175),The servant was wiped by the sink.,-88.02000856399536,10
tensor(176),The domestic cleaned the wash basin.,-77.05728769302368,9
tensor(177),The wash basin cleaned the domestic.,-83.86584091186523,9
tensor(178),The wash basin was cleaned by the domestic.,-71.86838388442993,11
tensor(179),The domestic was cleaned by the wash basin.,-73.52742195129395,11
tensor(180),The friend donned the pullover.,-78.7466688156128,10
tensor(181),The pullover donned the friend.,-85.67847537994385,10
tensor(182),The pullover was donned by the friend.,-84.07313680648804,12
tensor(183),The friend was donned by the pullover.,-85.71462440490723,12
tensor(184),The convalescent took the pill.,-75.5827431678772,10
tensor(185),The pill took the convalescent.,-90.27078247070312,10
tensor(186),The pill was taken by the convalescent.,-79.75765562057495,12
tensor(187),The convalescent was taken by the pill.,-79.00231218338013,12
tensor(188),The patient swallowed the medicine.,-81.00141716003418,8
tensor(189),The medicine swallowed the patient.,-74.73895740509033,8
tensor(190),The medicine was swallowed by the patient.,-68.96357011795044,10
tensor(191),The patient was swallowed by the medicine.,-81.39997434616089,10
tensor(192),The hoarder hid the stash.,-74.96988105773926,12
tensor(193),The stash hid the hoarder.,-75.24863958358765,12
tensor(194),The stash was hidden by the hoarder.,-77.17783784866333,14
tensor(195),The hoarder was hidden by the stash.,-79.68108701705933,14
tensor(196),The packrat concealed the stockpile.,-73.23029661178589,10
tensor(197),The stockpile concealed the packrat.,-100.63776922225952,10
tensor(198),The stockpile was concealed by the packrat.,-89.46240615844727,12
tensor(199),The packrat was concealed by the stockpile.,-77.41857719421387,12
tensor(200),The reporter abandoned the story.,-95.97266674041748,8
tensor(201),The story abandoned the reporter.,-92.3135404586792,8
tensor(202),The story was abandoned by the reporter.,-87.08055543899536,10
tensor(203),The reporter was abandoned by the story.,-84.50414037704468,10
tensor(204),The journalist ditched the article.,-77.50908327102661,9
tensor(205),The article ditched the journalist.,-89.71522235870361,9
tensor(206),The article was ditched by the journalist.,-87.92721748352051,11
tensor(207),The journalist was ditched by the article.,-80.70820140838623,11
tensor(208),The carnivore ate the steak.,-76.9066252708435,11
tensor(209),The steak ate the carnivore.,-72.97369194030762,11
tensor(210),The steak was eaten by the carnivore.,-97.9113974571228,13
tensor(211),The carnivore was eaten by the steak.,-88.14603900909424,13
tensor(212),The meat-eater devoured the filet.,-89.7636079788208,14
tensor(213),The filet devoured the meat-eater.,-91.71542453765869,14
tensor(214),The filet was devoured by the meat-eater.,-95.07418775558472,16
tensor(215),The meat-eater was devoured by the filet.,-91.16830921173096,16
tensor(216),The man drank the soda.,-66.59211826324463,8
tensor(217),The soda drank the man.,-96.83239936828613,8
tensor(218),The soda was drunk by the man.,-92.30635213851929,10
tensor(219),The man was drunk by the soda.,-77.60099601745605,10
tensor(220),The teacher bought the laptop.,-66.3526725769043,8
tensor(221),The laptop bought the teacher.,-70.62860584259033,8
tensor(222),The laptop was bought by the teacher.,-71.76374292373657,10
tensor(223),The teacher was bought by the laptop.,-65.12113904953003,10
tensor(224),The instructor purchased the computer.,-75.54649114608765,8
tensor(225),The computer purchased the instructor.,-75.41512203216553,8
tensor(226),The computer was purchased by the instructor.,-71.93913507461548,10
tensor(227),The instructor was purchased by the computer.,-69.18522214889526,10
tensor(228),The lady cooked the supper.,-85.48488330841064,8
tensor(229),The supper cooked the lady.,-95.91547727584839,8
tensor(230),The supper was cooked by the lady.,-85.75016927719116,10
tensor(231),The lady was cooked by the supper.,-79.37544679641724,10
tensor(232),The woman prepared the dinner.,-73.69767093658447,8
tensor(233),The dinner prepared the woman.,-86.40408754348755,8
tensor(234),The dinner was prepared by the woman.,-65.5720362663269,10
tensor(235),The woman was prepared by the dinner.,-71.31079959869385,10
tensor(236),The traveler lost the souvenir.,-79.8963394165039,11
tensor(237),The souvenir lost the traveler.,-78.74227523803711,11
tensor(238),The souvenir was lost by the traveler.,-80.37523889541626,13
tensor(239),The traveler was lost by the souvenir.,-85.33403253555298,13
tensor(240),The sightseer misplaced the memento.,-92.5530686378479,12
tensor(241),The memento misplaced the sightseer.,-101.22592639923096,12
tensor(242),The memento was misplaced by the sightseer.,-98.26280498504639,14
tensor(243),The sightseer was misplaced by the memento.,-90.02235412597656,14
tensor(244),The comedian confirmed the itinerary.,-90.34625387191772,10
tensor(245),The itinerary confirmed the comedian.,-65.77017259597778,10
tensor(246),The itinerary was confirmed by the comedian.,-67.87007427215576,12
tensor(247),The comedian was confirmed by the itinerary.,-94.05482816696167,12
tensor(248),The humorist verified the schedule.,-123.31736660003662,9
tensor(249),The schedule verified the humorist.,-100.91645002365112,9
tensor(250),The schedule was verified by the humorist.,-91.1256194114685,11
tensor(251),The humorist was verified by the schedule.,-108.42841005325317,11
tensor(252),The woodworker skimmed the brochure.,-92.69402933120728,14
tensor(253),The brochure skimmed the woodworker.,-99.18386268615723,14
tensor(254),The brochure was skimmed by the woodworker.,-93.90202522277832,16
tensor(255),The woodworker was skimmed by the brochure.,-90.38975620269775,16
tensor(256),The guide reached the target.,-98.8876256942749,8
tensor(257),The target reached the guide.,-85.69428825378418,8
tensor(258),The target was reached by the guide.,-77.04742670059204,10
tensor(259),The guide was reached by the target.,-82.3255352973938,10
tensor(260),The townsperson farmed the grain.,-86.74493360519409,10
tensor(261),The grain farmed the townsperson.,-92.78200674057007,10
tensor(262),The grain was farmed by the townsperson.,-97.21769714355469,12
tensor(263),The townsperson was farmed by the grain.,-94.90581321716309,12
tensor(264),The villager cultivated the crop.,-81.48451662063599,9
tensor(265),The crop cultivated the villager.,-81.4909315109253,9
tensor(266),The crop was cultivated by the villager.,-76.08704423904419,11
tensor(267),The villager was cultivated by the crop.,-78.9276647567749,11
tensor(268),The mentor revised the manuscript.,-81.53129482269287,8
tensor(269),The manuscript revised the mentor.,-81.67345952987671,8
tensor(270),The manuscript was revised by the mentor.,-85.24105262756348,10
tensor(271),The mentor was revised by the manuscript.,-79.12621355056763,10
tensor(272),The advisor edited the paper.,-87.93662881851196,8
tensor(273),The paper edited the advisor.,-98.22098064422607,8
tensor(274),The paper was edited by the advisor.,-80.39342641830444,10
tensor(275),The advisor was edited by the paper.,-71.13622903823853,10
tensor(276),The accountant made the chart.,-74.90435123443604,8
tensor(277),The chart made the accountant.,-92.99463987350464,8
tensor(278),The chart was made by the accountant.,-70.25564622879028,10
tensor(279),The accountant was made by the chart.,-72.35635805130005,10
tensor(280),The bookkeeper created the graph.,-87.22976875305176,9
tensor(281),The graph created the bookkeeper.,-99.00801610946655,9
tensor(282),The graph was created by the bookkeeper.,-93.61403274536133,11
tensor(283),The bookkeeper was created by the graph.,-77.74669694900513,11
tensor(284),The logger felled the pine tree.,-78.19155645370483,11
tensor(285),The pine tree felled the logger.,-79.84494161605835,11
tensor(286),The pine tree was felled by the logger.,-79.34001016616821,13
tensor(287),The logger was felled by the pine tree.,-79.90568780899048,13
tensor(288),The tycoon ran the company.,-53.94425106048584,10
tensor(289),The company ran the tycoon.,-83.37342166900635,10
tensor(290),The company was run by the tycoon.,-78.8569884300232,12
tensor(291),The tycoon was run by the company.,-62.10608911514282,12
tensor(292),The mogul governed the corporation.,-72.22061777114868,10
tensor(293),The corporation governed the mogul.,-79.41631126403809,10
tensor(294),The corporation was governed by the mogul.,-75.13079881668091,12
tensor(295),The mogul was governed by the corporation.,-70.53521919250488,12
tensor(296),The campaigner biased the ballot.,-84.68071269989014,10
tensor(297),The ballot biased the campaigner.,-84.51240301132202,10
tensor(298),The ballot was biased by the campaigner.,-85.75668096542358,12
tensor(299),The campaigner was biased by the ballot.,-78.12232971191406,12
tensor(300),The activist prejudiced the vote.,-85.0832986831665,9
tensor(301),The vote prejudiced the activist.,-93.96279096603394,9
tensor(302),The vote was prejudiced by the activist.,-90.53532314300537,11
tensor(303),The activist was prejudiced by the vote.,-74.3210244178772,11
tensor(304),The stewardess pulled the suitcase.,-93.847984790802,10
tensor(305),The suitcase pulled the stewardess.,-70.28703594207764,10
tensor(306),The suitcase was pulled by the stewardess.,-71.65328788757324,12
tensor(307),The stewardess was pulled by the suitcase.,-89.47728157043457,12
tensor(308),The flight-attendant dragged the luggage.,-68.87487125396729,10
tensor(309),The luggage dragged the flight-attendant.,-66.92878341674805,10
tensor(310),The luggage was dragged by the flight-attendant.,-67.26931142807007,12
tensor(311),The flight-attendant was dragged by the luggage.,-73.1640739440918,12
tensor(312),The congressman delivered the speech.,-71.29967880249023,9
tensor(313),The speech delivered the congressman.,-94.28441047668457,9
tensor(314),The speech was delivered by the congressman.,-82.87101602554321,11
tensor(315),The congressman was delivered by the speech.,-70.44345903396606,11
tensor(316),The representative gave the address.,-89.84680461883545,8
tensor(317),The address gave the representative.,-99.83492374420166,8
tensor(318),The address was given by the representative.,-78.78084993362427,10
tensor(319),The representative was given by the address.,-63.747822284698486,10
tensor(320),The sheriff inspected the estate.,-111.30036067962646,8
tensor(321),The estate inspected the sheriff.,-77.10357427597046,8
tensor(322),The estate was inspected by the sheriff.,-64.98849058151245,10
tensor(323),The sheriff was inspected by the estate.,-105.10485982894897,10
tensor(324),The constable examined the property.,-68.04523658752441,9
tensor(325),The property examined the constable.,-87.73283576965332,9
tensor(326),The property was examined by the constable.,-85.12283039093018,11
tensor(327),The constable was examined by the property.,-66.89414834976196,11
tensor(328),The celebrity signed the photograph.,-78.27750301361084,8
tensor(329),The photograph signed the celebrity.,-81.94804286956787,8
tensor(330),The photograph was signed by the celebrity.,-77.97918176651001,10
tensor(331),The celebrity was signed by the photograph.,-74.19261598587036,10
tensor(332),The star autographed the picture.,-72.71769094467163,10
tensor(333),The picture autographed the star.,-77.82403469085693,10
tensor(334),The picture was autographed by the star.,-84.8650255203247,12
tensor(335),The star was autographed by the picture.,-79.93107175827026,12
tensor(336),The nanny tutored the boy.,-70.8107442855835,10
tensor(337),The boy tutored the nanny.,-79.54848623275757,10
tensor(338),The boy was tutored by the nanny.,-85.51939296722412,12
tensor(339),The nanny was tutored by the boy.,-70.90199184417725,12
tensor(340),The governess instructed the lad.,-88.9292254447937,9
tensor(341),The lad instructed the governess.,-113.44132423400879,9
tensor(342),The lad was instructed by the governess.,-105.81319618225098,11
tensor(343),The governess was instructed by the lad.,-80.23007869720459,11
tensor(344),The blackmailer threatened the senator.,-87.36586904525757,10
tensor(345),The senator threatened the blackmailer.,-91.40312480926514,10
tensor(346),The senator was threatened by the blackmailer.,-95.84592533111572,12
tensor(347),The blackmailer was threatened by the senator.,-90.61826705932617,12
tensor(348),The extortionist menaced the legislator.,-109.53074979782104,15
tensor(349),The legislator menaced the extortionist.,-113.88357830047607,15
tensor(350),The legislator was menaced by the extortionist.,-121.88194036483765,17
tensor(351),The extortionist was menaced by the legislator.,-99.85619688034058,17
tensor(352),The artist portrayed the philosopher.,-92.55059051513672,8
tensor(353),The philosopher portrayed the artist.,-98.19246006011963,8
tensor(354),The philosopher was portrayed by the artist.,-88.87666988372803,10
tensor(355),The artist was portrayed by the philosopher.,-77.77950525283813,10
tensor(356),The painter depicted the thinker.,-90.09991264343262,9
tensor(357),The thinker depicted the painter.,-85.30804300308228,9
tensor(358),The thinker was depicted by the painter.,-71.6843957901001,11
tensor(359),The painter was depicted by the thinker.,-93.38502788543701,11
tensor(360),The mechanic berated the intern.,-79.56769895553589,10
tensor(361),The intern berated the mechanic.,-71.00344800949097,10
tensor(362),The intern was berated by the mechanic.,-67.01230764389038,12
tensor(363),The mechanic was berated by the intern.,-81.9002947807312,12
tensor(364),The technician rebuked the aide.,-76.77703428268433,10
tensor(365),The aide rebuked the technician.,-81.25395345687866,10
tensor(366),The aide was rebuked by the technician.,-83.00647068023682,12
tensor(367),The technician was rebuked by the aide.,-83.69298839569092,12
tensor(368),The fairy enchanted the troll.,-89.2629599571228,9
tensor(369),The troll enchanted the fairy.,-90.83022117614746,9
tensor(370),The troll was enchanted by the fairy.,-94.24205303192139,11
tensor(371),The fairy was enchanted by the troll.,-90.04841041564941,11
tensor(372),The pixie mesmerized the ogre.,-87.19901466369629,14
tensor(373),The ogre mesmerized the pixie.,-95.65871477127075,14
tensor(374),The ogre was mesmerized by the pixie.,-95.30982255935669,16
tensor(375),The pixie was mesmerized by the ogre.,-87.7935061454773,16
tensor(376),The orderly assisted the dentist.,-92.85641384124756,9
tensor(377),The dentist assisted the orderly.,-75.05964088439941,9
tensor(378),The dentist was assisted by the orderly.,-66.06657314300537,11
tensor(379),The orderly was assisted by the dentist.,-83.89878749847412,11
tensor(380),The nurse helped the orthodontist.,-80.84250926971436,12
tensor(381),The orthodontist helped the nurse.,-77.9096794128418,12
tensor(382),The orthodontist was helped by the nurse.,-79.03098773956299,14
tensor(383),The nurse was helped by the orthodontist.,-77.69004392623901,14
tensor(384),The owner evicted the tenant.,-78.98146438598633,9
tensor(385),The tenant evicted the owner.,-79.88065814971924,9
tensor(386),The tenant was evicted by the owner.,-71.94032049179077,11
tensor(387),The owner was evicted by the tenant.,-76.18629550933838,11
tensor(388),The critic attacked the conservative.,-95.05538892745972,8
tensor(389),The conservative attacked the critic.,-99.3331151008606,8
tensor(390),The conservative was attacked by the critic.,-79.292311668396,10
tensor(391),The critic was attacked by the conservative.,-77.34299278259277,10
tensor(392),The reviewer criticized the right-winger.,-101.89666318893433,10
tensor(393),The right-winger criticized the reviewer.,-80.93573427200317,10
tensor(394),The right-winger was criticized by the reviewer.,-78.34714889526367,12
tensor(395),The reviewer was criticized by the right-winger.,-104.1482310295105,12
tensor(396),The admirer badgered the director.,-94.4766755104065,10
tensor(397),The director badgered the admirer.,-79.70980024337769,10
tensor(398),The director was badgered by the admirer.,-88.98757648468018,12
tensor(399),The admirer was badgered by the director.,-87.68587160110474,12
tensor(400),The fan pestered the filmmaker.,-81.0579628944397,10
tensor(401),The filmmaker pestered the fan.,-73.49168634414673,10
tensor(402),The filmmaker was pestered by the fan.,-73.48418045043945,12
tensor(403),The fan was pestered by the filmmaker.,-88.36815023422241,12
tensor(404),The paramedic revived the youth.,-69.74736785888672,10
tensor(405),The youth revived the paramedic.,-90.13533449172974,10
tensor(406),The youth was revived by the paramedic.,-90.83726263046265,12
tensor(407),The paramedic was revived by the youth.,-79.51632261276245,12
tensor(408),The EMT resuscitated the youngster.,-90.15548706054688,13
tensor(409),The youngster resuscitated the EMT.,-95.99776124954224,13
tensor(410),The youngster was resuscitated by the EMT.,-94.94641208648682,15
tensor(411),The EMT was resuscitated by the youngster.,-91.42878246307373,15
tensor(412),The prankster duped the marketer.,-86.4878101348877,12
tensor(413),The marketer duped the prankster.,-81.30797576904297,12
tensor(414),The marketer was duped by the prankster.,-74.39378023147583,14
tensor(415),The prankster was duped by the marketer.,-83.36905193328857,14
tensor(416),The joker tricked the distributor.,-84.5658688545227,10
tensor(417),The distributor tricked the joker.,-70.58640718460083,10
tensor(418),The distributor was tricked by the joker.,-67.72884511947632,12
tensor(419),The joker was tricked by the distributor.,-84.76261138916016,12
tensor(420),The playboy courted the damsel.,-93.69252014160156,11
tensor(421),The damsel courted the playboy.,-86.54864406585693,11
tensor(422),The damsel was courted by the playboy.,-79.98932075500488,13
tensor(423),The playboy was courted by the damsel.,-93.79834032058716,13
tensor(424),The womanizer wooed the maiden.,-74.78845834732056,11
tensor(425),The maiden wooed the womanizer.,-87.79071760177612,11
tensor(426),The maiden was wooed by the womanizer.,-90.98157405853271,13
tensor(427),The womanizer was wooed by the maiden.,-78.6541337966919,13
tensor(428),The nomad cherished the clergyman.,-96.59845781326294,11
tensor(429),The clergyman cherished the nomad.,-89.81596803665161,11
tensor(430),The clergyman was cherished by the nomad.,-97.0380392074585,13
tensor(431),The nomad was cherished by the clergyman.,-92.54273080825806,13
tensor(432),The vagabond revered the priest.,-82.86549234390259,11
tensor(433),The priest revered the vagabond.,-115.71917915344238,11
tensor(434),The priest was revered by the vagabond.,-107.32313823699951,13
tensor(435),The vagabond was revered by the priest.,-80.33903980255127,13
tensor(436),The assassin shot the statesman.,-90.39152908325195,8
tensor(437),The statesman shot the assassin.,-82.75586557388306,8
tensor(438),The statesman was shot by the assassin.,-77.8305983543396,10
tensor(439),The assassin was shot by the statesman.,-82.70489072799683,10
tensor(440),The hit man killed the politician.,-73.2757420539856,9
tensor(441),The politician killed the hit man.,-85.28085136413574,9
tensor(442),The politician was killed by the hit man.,-87.11627006530762,11
tensor(443),The hit man was killed by the politician.,-66.64946985244751,11
tensor(444),The clerk charged the elderly person.,-97.3815860748291,9
tensor(445),The elderly person charged the clerk.,-92.3833236694336,9
tensor(446),The elderly person was charged by the clerk.,-82.93843078613281,11
tensor(447),The clerk was charged by the elderly person.,-77.51387643814087,11
tensor(448),The cashier billed the senior citizen.,-91.60717916488647,10
tensor(449),The senior citizen billed the cashier.,-88.67723417282104,10
tensor(450),The senior citizen was billed by the cashier.,-80.55252647399902,12
tensor(451),The cashier was billed by the senior citizen.,-89.72312688827515,12
tensor(452),The mediator rescued the hostage.,-93.59767866134644,9
tensor(453),The hostage rescued the mediator.,-72.36265277862549,9
tensor(454),The hostage was rescued by the mediator.,-67.94343042373657,11
tensor(455),The mediator was rescued by the hostage.,-84.51858949661255,11
tensor(456),The negotiator saved the captive.,-67.97064971923828,10
tensor(457),The captive saved the negotiator.,-97.9148268699646,10
tensor(458),The captive was saved by the negotiator.,-89.0022144317627,12
