sentence id,sentence,PLL score,nr. of tokens
tensor(71),The pilot was steered by the airplane.,-39.718727111816406,8
tensor(72),The aviator maneuvered the jet.,-41.7371711730957,8
tensor(73),The jet maneuvered the aviator.,-47.90430450439453,8
tensor(74),The jet was maneuvered by the aviator.,-45.22932434082031,10
tensor(75),The aviator was maneuvered by the jet.,-47.15364456176758,10
tensor(76),The chef sauteed the squid.,-38.04987716674805,8
tensor(77),The squid sauteed the chef.,-51.2191162109375,8
tensor(78),The squid was sauteed by the chef.,-44.777610778808594,10
tensor(79),The chef was sauteed by the squid.,-50.87933349609375,10
tensor(80),The cook grilled the octopus.,-35.718929290771484,7
tensor(81),The octopus grilled the cook.,-44.63056945800781,7
tensor(82),The octopus was grilled by the cook.,-43.330440521240234,9
tensor(83),The cook was grilled by the octopus.,-44.38422775268555,9
tensor(84),The ship captain promised the triumph.,-46.32559585571289,7
tensor(85),The triumph promised the ship captain.,-48.29825210571289,7
tensor(86),The triumph was promised by the ship captain.,-48.064544677734375,9
tensor(87),The ship captain was promised by the triumph.,-56.325069427490234,9
tensor(88),The skipper guaranteed the victory.,-37.29703903198242,7
tensor(89),The victory guaranteed the skipper.,-42.58937072753906,7
tensor(90),The victory was guaranteed by the skipper.,-40.879798889160156,9
tensor(91),The skipper was guaranteed by the victory.,-49.40727233886719,9
tensor(92),The milliner adorned the fedora.,-48.742820739746094,8
tensor(93),The fedora adorned the milliner.,-45.49947738647461,8
tensor(94),The fedora was adorned by the milliner.,-47.58869171142578,10
tensor(95),The milliner was adorned by the fedora.,-53.7931022644043,10
tensor(96),The hatter decorated the bowler.,-48.224334716796875,8
tensor(97),The bowler decorated the hatter.,-47.449188232421875,8
tensor(98),The bowler was decorated by the hatter.,-51.636131286621094,10
tensor(99),The hatter was decorated by the bowler.,-49.11648941040039,10
tensor(100),The serviceman hoisted the flag.,-33.97859191894531,8
tensor(101),The flag hoisted the serviceman.,-43.258182525634766,8
tensor(102),The flag was hoisted by the serviceman.,-37.255126953125,10
tensor(103),The serviceman was hoisted by the flag.,-42.75690841674805,10
tensor(104),The soldier raised the banner.,-32.16631317138672,6
tensor(105),The banner raised the soldier.,-38.47712707519531,6
tensor(106),The banner was raised by the soldier.,-37.89347839355469,8
tensor(107),The soldier was raised by the banner.,-44.61628723144531,8
tensor(108),The agent failed the mission.,-36.17319107055664,6
tensor(109),The mission failed the agent.,-39.20317459106445,6
tensor(110),The mission was failed by the agent.,-37.89216613769531,8
tensor(111),The agent was failed by the mission.,-42.234466552734375,8
tensor(112),The operative blew the assignment.,-41.85399627685547,6
tensor(113),The assignment blew the operative.,-46.37648010253906,6
tensor(114),The assignment was blown by the operative.,-47.19862365722656,8
tensor(115),The operative was blown by the assignment.,-48.34999465942383,8
tensor(116),The anchorman garbled the expression.,-45.76768112182617,8
tensor(117),The expression garbled the anchorman.,-50.272117614746094,8
tensor(118),The expression was garbled by the anchorman.,-44.54402160644531,10
tensor(119),The anchorman was garbled by the expression.,-52.09961700439453,10
tensor(120),The announcer mispronounced the word.,-32.36231994628906,8
tensor(121),The word mispronounced the announcer.,-48.60362243652344,8
tensor(122),The word was mispronounced by the announcer.,-34.70008087158203,10
tensor(123),The announcer was mispronounced by the word.,-47.67496871948242,10
tensor(124),The author finished the novel.,-28.69084930419922,6
tensor(125),The novel finished the author.,-38.464534759521484,6
tensor(126),The novel was finished by the author.,-33.76344680786133,8
tensor(127),The author was finished by the novel.,-41.094947814941406,8
tensor(128),The writer completed the book.,-32.128662109375,6
tensor(129),The book completed the writer.,-39.52403259277344,6
tensor(130),The book was completed by the writer.,-33.10129928588867,8
tensor(131),The writer was completed by the book.,-40.45021438598633,8
tensor(132),The financier sponsored the project.,-35.014434814453125,8
tensor(133),The project sponsored the financier.,-42.8409309387207,8
tensor(134),The project was sponsored by the financier.,-37.30323028564453,10
tensor(135),The financier was sponsored by the project.,-42.44236755371094,10
tensor(136),The banker funded the program.,-40.252525329589844,6
tensor(137),The program funded the banker.,-40.83401107788086,6
tensor(138),The program was funded by the banker.,-39.85734939575195,8
tensor(139),The banker was funded by the program.,-43.04362487792969,8
tensor(140),The tourist exited the bus.,-33.945655822753906,6
tensor(141),The bus exited the tourist.,-42.36376190185547,6
tensor(142),The bus was exited by the tourist.,-45.3107795715332,8
tensor(143),The tourist was exited by the bus.,-44.94660949707031,8
tensor(144),The vacationer left the shuttle.,-41.09646224975586,7
tensor(145),The shuttle left the vacationer.,-47.6619758605957,7
tensor(146),The shuttle was left by the vacationer.,-49.27691650390625,9
tensor(147),The vacationer was left by the shuttle.,-48.74674987792969,9
tensor(148),The dietitian loathed the jam.,-47.232757568359375,9
tensor(149),The jam loathed the dietitian.,-55.09535217285156,9
tensor(150),The jam was loathed by the dietitian.,-53.025840759277344,11
tensor(151),The dietitian was loathed by the jam.,-54.537227630615234,11
tensor(152),The nutritionist detested the marmalade.,-46.98324966430664,10
tensor(153),The marmalade detested the nutritionist.,-54.96041488647461,10
tensor(154),The marmalade was detested by the nutritionist.,-48.78875732421875,12
tensor(155),The nutritionist was detested by the marmalade.,-56.15760040283203,12
tensor(156),The scientist discovered the cure.,-32.101139068603516,6
tensor(157),The cure discovered the scientist.,-43.918907165527344,6
tensor(158),The cure was discovered by the scientist.,-37.68489456176758,8
tensor(159),The scientist was discovered by the cure.,-41.843448638916016,8
tensor(160),The researcher found the remedy.,-36.7987174987793,6
tensor(161),The remedy found the researcher.,-39.867366790771484,6
tensor(162),The remedy was found by the researcher.,-37.66922378540039,8
tensor(163),The researcher was found by the remedy.,-45.35335922241211,8
tensor(164),The doctor closed the school.,-33.685455322265625,6
tensor(165),The school closed the doctor.,-35.64582824707031,6
tensor(166),The school was closed by the doctor.,-33.96700668334961,8
tensor(167),The doctor was closed by the school.,-36.43632507324219,8
tensor(168),The maid lifted the cushion.,-37.03927230834961,6
tensor(169),The cushion lifted the maid.,-44.02084732055664,6
tensor(170),The cushion was lifted by the maid.,-44.706817626953125,8
tensor(171),The maid was lifted by the cushion.,-42.40793228149414,8
tensor(172),The servant wiped the sink.,-39.780120849609375,6
tensor(173),The sink wiped the servant.,-50.278785705566406,6
tensor(174),The sink was wiped by the servant.,-45.96415328979492,8
tensor(175),The servant was wiped by the sink.,-43.23707580566406,8
tensor(176),The domestic cleaned the wash basin.,-49.26486587524414,7
tensor(177),The wash basin cleaned the domestic.,-53.6833381652832,7
tensor(178),The wash basin was cleaned by the domestic.,-49.80439758300781,9
tensor(179),The domestic was cleaned by the wash basin.,-51.39653396606445,9
tensor(180),The friend donned the pullover.,-40.515380859375,8
tensor(181),The pullover donned the friend.,-54.83268737792969,8
tensor(182),The pullover was donned by the friend.,-49.7153434753418,10
tensor(183),The friend was donned by the pullover.,-56.02106857299805,10
tensor(184),The convalescent took the pill.,-38.45655822753906,8
tensor(185),The pill took the convalescent.,-42.834495544433594,8
tensor(186),The pill was taken by the convalescent.,-44.019325256347656,10
tensor(187),The convalescent was taken by the pill.,-48.55337142944336,10
tensor(188),The patient swallowed the medicine.,-32.00212478637695,6
tensor(189),The medicine swallowed the patient.,-39.883426666259766,6
tensor(190),The medicine was swallowed by the patient.,-35.67601776123047,8
tensor(191),The patient was swallowed by the medicine.,-39.35319137573242,8
tensor(192),The hoarder hid the stash.,-38.974281311035156,7
tensor(193),The stash hid the hoarder.,-43.881954193115234,7
tensor(194),The stash was hidden by the hoarder.,-40.13510513305664,9
tensor(195),The hoarder was hidden by the stash.,-45.63245391845703,9
tensor(196),The packrat concealed the stockpile.,-47.519474029541016,7
tensor(197),The stockpile concealed the packrat.,-53.52341842651367,7
tensor(198),The stockpile was concealed by the packrat.,-52.59504699707031,9
tensor(199),The packrat was concealed by the stockpile.,-54.626319885253906,9
tensor(200),The reporter abandoned the story.,-29.14605712890625,6
tensor(201),The story abandoned the reporter.,-38.1805305480957,6
tensor(202),The story was abandoned by the reporter.,-34.66404724121094,8
tensor(203),The reporter was abandoned by the story.,-36.35105514526367,8
tensor(204),The journalist ditched the article.,-35.290000915527344,7
tensor(205),The article ditched the journalist.,-40.15178680419922,7
tensor(206),The article was ditched by the journalist.,-38.715877532958984,9
tensor(207),The journalist was ditched by the article.,-43.695350646972656,9
tensor(208),The carnivore ate the steak.,-37.02960205078125,7
tensor(209),The steak ate the carnivore.,-41.60088348388672,7
tensor(210),The steak was eaten by the carnivore.,-43.432777404785156,9
tensor(211),The carnivore was eaten by the steak.,-45.151336669921875,9
tensor(212),The meat-eater devoured the filet.,-44.082855224609375,11
tensor(213),The filet devoured the meat-eater.,-49.929969787597656,11
tensor(214),The filet was devoured by the meat-eater.,-48.90552520751953,13
tensor(215),The meat-eater was devoured by the filet.,-51.978668212890625,13
tensor(216),The man drank the soda.,-32.21391677856445,6
tensor(217),The soda drank the man.,-40.419151306152344,6
tensor(218),The soda was drunk by the man.,-38.091270446777344,8
tensor(219),The man was drunk by the soda.,-42.142974853515625,8
tensor(220),The teacher bought the laptop.,-34.43452453613281,6
tensor(221),The laptop bought the teacher.,-41.235145568847656,6
tensor(222),The laptop was bought by the teacher.,-35.686866760253906,8
tensor(223),The teacher was bought by the laptop.,-45.62925338745117,8
tensor(224),The instructor purchased the computer.,-36.734283447265625,6
tensor(225),The computer purchased the instructor.,-45.53804397583008,6
tensor(226),The computer was purchased by the instructor.,-38.92081069946289,8
tensor(227),The instructor was purchased by the computer.,-46.19464874267578,8
tensor(228),The lady cooked the supper.,-36.87076950073242,6
tensor(229),The supper cooked the lady.,-39.87511444091797,6
tensor(230),The supper was cooked by the lady.,-37.79426574707031,8
tensor(231),The lady was cooked by the supper.,-43.14069747924805,8
tensor(232),The woman prepared the dinner.,-31.417993545532227,6
tensor(233),The dinner prepared the woman.,-39.161014556884766,6
tensor(234),The dinner was prepared by the woman.,-35.51877975463867,8
tensor(235),The woman was prepared by the dinner.,-41.928802490234375,8
tensor(236),The traveler lost the souvenir.,-40.68687438964844,7
tensor(237),The souvenir lost the traveler.,-44.22473907470703,7
tensor(238),The souvenir was lost by the traveler.,-42.54338073730469,9
tensor(239),The traveler was lost by the souvenir.,-49.98359680175781,9
tensor(240),The sightseer misplaced the memento.,-47.00850296020508,10
tensor(241),The memento misplaced the sightseer.,-56.7509880065918,10
tensor(242),The memento was misplaced by the sightseer.,-48.30556106567383,12
tensor(243),The sightseer was misplaced by the memento.,-56.85441589355469,12
tensor(244),The comedian confirmed the itinerary.,-39.7724494934082,7
tensor(245),The itinerary confirmed the comedian.,-42.22357177734375,7
tensor(246),The itinerary was confirmed by the comedian.,-41.19013977050781,9
tensor(247),The comedian was confirmed by the itinerary.,-47.22016143798828,9
tensor(248),The humorist verified the schedule.,-47.098548889160156,7
tensor(249),The schedule verified the humorist.,-52.033302307128906,7
tensor(250),The schedule was verified by the humorist.,-50.98869323730469,9
tensor(251),The humorist was verified by the schedule.,-51.87246322631836,9
tensor(252),The woodworker skimmed the brochure.,-42.946441650390625,9
tensor(253),The brochure skimmed the woodworker.,-53.169185638427734,9
tensor(254),The brochure was skimmed by the woodworker.,-50.206504821777344,11
tensor(255),The woodworker was skimmed by the brochure.,-57.54264450073242,11
tensor(256),The guide reached the target.,-33.459999084472656,6
tensor(257),The target reached the guide.,-39.843414306640625,6
tensor(258),The target was reached by the guide.,-41.47959518432617,8
tensor(259),The guide was reached by the target.,-42.619598388671875,8
tensor(260),The townsperson farmed the grain.,-46.768611907958984,9
tensor(261),The grain farmed the townsperson.,-54.404090881347656,9
tensor(262),The grain was farmed by the townsperson.,-49.159210205078125,11
tensor(263),The townsperson was farmed by the grain.,-57.964561462402344,11
tensor(264),The villager cultivated the crop.,-37.6807975769043,7
tensor(265),The crop cultivated the villager.,-48.59251022338867,7
tensor(266),The crop was cultivated by the villager.,-40.46202850341797,9
tensor(267),The villager was cultivated by the crop.,-47.1346549987793,9
tensor(268),The mentor revised the manuscript.,-38.98423767089844,6
tensor(269),The manuscript revised the mentor.,-46.013545989990234,6
tensor(270),The manuscript was revised by the mentor.,-39.2859992980957,8
tensor(271),The mentor was revised by the manuscript.,-47.573394775390625,8
tensor(272),The advisor edited the paper.,-36.54054260253906,6
tensor(273),The paper edited the advisor.,-43.18720245361328,6
tensor(274),The paper was edited by the advisor.,-37.86878204345703,8
tensor(275),The advisor was edited by the paper.,-44.70541000366211,8
tensor(276),The accountant made the chart.,-37.71120071411133,6
tensor(277),The chart made the accountant.,-45.54511260986328,6
tensor(278),The chart was made by the accountant.,-38.76426315307617,8
tensor(279),The accountant was made by the chart.,-49.576759338378906,8
tensor(280),The bookkeeper created the graph.,-39.75592041015625,7
tensor(281),The graph created the bookkeeper.,-44.975826263427734,7
tensor(282),The graph was created by the bookkeeper.,-40.013160705566406,9
tensor(283),The bookkeeper was created by the graph.,-49.626304626464844,9
tensor(284),The logger felled the pine tree.,-39.72917556762695,8
tensor(285),The pine tree felled the logger.,-43.15430450439453,8
tensor(286),The pine tree was felled by the logger.,-41.34559631347656,10
tensor(287),The logger was felled by the pine tree.,-44.49757766723633,10
tensor(288),The tycoon ran the company.,-33.411155700683594,7
tensor(289),The company ran the tycoon.,-38.99393081665039,7
tensor(290),The company was run by the tycoon.,-35.57643127441406,9
tensor(291),The tycoon was run by the company.,-45.96049499511719,9
tensor(292),The mogul governed the corporation.,-44.113590240478516,6
tensor(293),The corporation governed the mogul.,-41.46494674682617,6
tensor(294),The corporation was governed by the mogul.,-44.630455017089844,8
tensor(295),The mogul was governed by the corporation.,-47.43404006958008,8
tensor(296),The campaigner biased the ballot.,-45.64067840576172,6
tensor(297),The ballot biased the campaigner.,-47.60727310180664,6
tensor(298),The ballot was biased by the campaigner.,-48.10979461669922,8
tensor(299),The campaigner was biased by the ballot.,-51.848995208740234,8
tensor(300),The activist prejudiced the vote.,-44.13465118408203,7
tensor(301),The vote prejudiced the activist.,-46.243343353271484,7
tensor(302),The vote was prejudiced by the activist.,-48.751068115234375,9
tensor(303),The activist was prejudiced by the vote.,-49.053916931152344,9
tensor(304),The stewardess pulled the suitcase.,-35.415679931640625,8
tensor(305),The suitcase pulled the stewardess.,-44.509117126464844,8
tensor(306),The suitcase was pulled by the stewardess.,-41.72937774658203,10
tensor(307),The stewardess was pulled by the suitcase.,-42.587432861328125,10
tensor(308),The flight-attendant dragged the luggage.,-47.73116683959961,9
tensor(309),The luggage dragged the flight-attendant.,-52.79590606689453,9
tensor(310),The luggage was dragged by the flight-attendant.,-47.915252685546875,11
tensor(311),The flight-attendant was dragged by the luggage.,-46.22832489013672,11
tensor(312),The congressman delivered the speech.,-30.692363739013672,6
tensor(313),The speech delivered the congressman.,-41.00920867919922,6
tensor(314),The speech was delivered by the congressman.,-33.02420425415039,8
tensor(315),The congressman was delivered by the speech.,-45.16007614135742,8
tensor(316),The representative gave the address.,-34.76497268676758,6
tensor(317),The address gave the representative.,-41.55402755737305,6
tensor(318),The address was given by the representative.,-37.064266204833984,8
tensor(319),The representative was given by the address.,-44.54053497314453,8
tensor(320),The sheriff inspected the estate.,-37.75260925292969,6
tensor(321),The estate inspected the sheriff.,-46.333343505859375,6
tensor(322),The estate was inspected by the sheriff.,-39.3436393737793,8
tensor(323),The sheriff was inspected by the estate.,-47.72810363769531,8
tensor(324),The constable examined the property.,-34.08839416503906,7
tensor(325),The property examined the constable.,-50.894344329833984,7
tensor(326),The property was examined by the constable.,-40.99628448486328,9
tensor(327),The constable was examined by the property.,-45.58300018310547,9
tensor(328),The celebrity signed the photograph.,-37.07933044433594,6
tensor(329),The photograph signed the celebrity.,-46.87521743774414,6
tensor(330),The photograph was signed by the celebrity.,-36.6574821472168,8
tensor(331),The celebrity was signed by the photograph.,-46.23436737060547,8
tensor(332),The star autographed the picture.,-35.401180267333984,7
tensor(333),The picture autographed the star.,-43.11212921142578,7
tensor(334),The picture was autographed by the star.,-35.935428619384766,9
tensor(335),The star was autographed by the picture.,-43.23241424560547,9
tensor(336),The nanny tutored the boy.,-37.826595306396484,8
tensor(337),The boy tutored the nanny.,-40.49335861206055,8
tensor(338),The boy was tutored by the nanny.,-38.7768440246582,10
tensor(339),The nanny was tutored by the boy.,-43.5138053894043,10
tensor(340),The governess instructed the lad.,-41.60441589355469,7
tensor(341),The lad instructed the governess.,-43.82481384277344,7
tensor(342),The lad was instructed by the governess.,-44.356231689453125,9
tensor(343),The governess was instructed by the lad.,-43.529685974121094,9
tensor(344),The blackmailer threatened the senator.,-37.96015930175781,7
tensor(345),The senator threatened the blackmailer.,-40.32705307006836,7
tensor(346),The senator was threatened by the blackmailer.,-41.723548889160156,9
tensor(347),The blackmailer was threatened by the senator.,-43.2995719909668,9
tensor(348),The extortionist menaced the legislator.,-48.9655647277832,8
tensor(349),The legislator menaced the extortionist.,-47.75053405761719,8
tensor(350),The legislator was menaced by the extortionist.,-47.536598205566406,10
tensor(351),The extortionist was menaced by the legislator.,-48.436248779296875,10
tensor(352),The artist portrayed the philosopher.,-36.60345458984375,6
tensor(353),The philosopher portrayed the artist.,-39.158607482910156,6
tensor(354),The philosopher was portrayed by the artist.,-39.941802978515625,8
tensor(355),The artist was portrayed by the philosopher.,-39.42659378051758,8
tensor(356),The painter depicted the thinker.,-41.9265022277832,6
tensor(357),The thinker depicted the painter.,-45.59124755859375,6
tensor(358),The thinker was depicted by the painter.,-43.660545349121094,8
tensor(359),The painter was depicted by the thinker.,-45.912017822265625,8
tensor(360),The mechanic berated the intern.,-41.23703384399414,7
tensor(361),The intern berated the mechanic.,-43.09664535522461,7
tensor(362),The intern was berated by the mechanic.,-45.46699142456055,9
tensor(363),The mechanic was berated by the intern.,-43.62769317626953,9
tensor(364),The technician rebuked the aide.,-38.96551513671875,7
tensor(365),The aide rebuked the technician.,-39.75743865966797,7
tensor(366),The aide was rebuked by the technician.,-42.852508544921875,9
tensor(367),The technician was rebuked by the aide.,-44.68065643310547,9
tensor(368),The fairy enchanted the troll.,-38.18705749511719,6
tensor(369),The troll enchanted the fairy.,-44.129878997802734,6
tensor(370),The troll was enchanted by the fairy.,-41.584617614746094,8
tensor(371),The fairy was enchanted by the troll.,-40.430633544921875,8
tensor(372),The pixie mesmerized the ogre.,-52.59969711303711,8
tensor(373),The ogre mesmerized the pixie.,-48.603981018066406,8
tensor(374),The ogre was mesmerized by the pixie.,-42.053592681884766,10
tensor(375),The pixie was mesmerized by the ogre.,-45.45995330810547,10
tensor(376),The orderly assisted the dentist.,-48.321014404296875,6
tensor(377),The dentist assisted the orderly.,-42.327205657958984,6
tensor(378),The dentist was assisted by the orderly.,-39.92440414428711,8
tensor(379),The orderly was assisted by the dentist.,-44.17765426635742,8
tensor(380),The nurse helped the orthodontist.,-41.68475341796875,9
tensor(381),The orthodontist helped the nurse.,-39.045108795166016,9
tensor(382),The orthodontist was helped by the nurse.,-40.62392807006836,11
tensor(383),The nurse was helped by the orthodontist.,-44.316837310791016,11
tensor(384),The owner evicted the tenant.,-32.92440414428711,7
tensor(385),The tenant evicted the owner.,-35.179073333740234,7
tensor(386),The tenant was evicted by the owner.,-31.294761657714844,9
tensor(387),The owner was evicted by the tenant.,-34.182373046875,9
tensor(388),The critic attacked the conservative.,-38.58786392211914,6
tensor(389),The conservative attacked the critic.,-40.75383758544922,6
tensor(390),The conservative was attacked by the critic.,-43.4781608581543,8
tensor(391),The critic was attacked by the conservative.,-41.179588317871094,8
tensor(392),The reviewer criticized the right-winger.,-47.403358459472656,9
tensor(393),The right-winger criticized the reviewer.,-43.30691146850586,9
tensor(394),The right-winger was criticized by the reviewer.,-44.88215637207031,11
tensor(395),The reviewer was criticized by the right-winger.,-50.738075256347656,11
tensor(396),The admirer badgered the director.,-45.5283203125,8
tensor(397),The director badgered the admirer.,-44.3473014831543,8
tensor(398),The director was badgered by the admirer.,-49.09554672241211,10
tensor(399),The admirer was badgered by the director.,-45.43645095825195,10
tensor(400),The fan pestered the filmmaker.,-42.75958251953125,7
tensor(401),The filmmaker pestered the fan.,-42.98771286010742,7
tensor(402),The filmmaker was pestered by the fan.,-42.37423324584961,9
tensor(403),The fan was pestered by the filmmaker.,-43.48867416381836,9
tensor(404),The paramedic revived the youth.,-38.107295989990234,7
tensor(405),The youth revived the paramedic.,-46.25338363647461,7
tensor(406),The youth was revived by the paramedic.,-39.057395935058594,9
tensor(407),The paramedic was revived by the youth.,-42.59766387939453,9
tensor(408),The EMT resuscitated the youngster.,-39.03266143798828,8
tensor(409),The youngster resuscitated the EMT.,-50.64354705810547,8
tensor(410),The youngster was resuscitated by the EMT.,-42.56776809692383,10
tensor(411),The EMT was resuscitated by the youngster.,-46.13882827758789,10
tensor(412),The prankster duped the marketer.,-42.83512878417969,9
tensor(413),The marketer duped the prankster.,-45.11357879638672,9
tensor(414),The marketer was duped by the prankster.,-42.20625686645508,11
tensor(415),The prankster was duped by the marketer.,-44.39734649658203,11
tensor(416),The joker tricked the distributor.,-43.37842559814453,7
tensor(417),The distributor tricked the joker.,-48.207855224609375,7
tensor(418),The distributor was tricked by the joker.,-45.31660461425781,9
tensor(419),The joker was tricked by the distributor.,-45.171119689941406,9
tensor(420),The playboy courted the damsel.,-46.09174346923828,9
tensor(421),The damsel courted the playboy.,-50.744956970214844,9
tensor(422),The damsel was courted by the playboy.,-47.04719924926758,11
tensor(423),The playboy was courted by the damsel.,-49.11445617675781,11
tensor(424),The womanizer wooed the maiden.,-49.9188232421875,8
tensor(425),The maiden wooed the womanizer.,-53.283164978027344,8
tensor(426),The maiden was wooed by the womanizer.,-51.625308990478516,10
tensor(427),The womanizer was wooed by the maiden.,-51.70292282104492,10
tensor(428),The nomad cherished the clergyman.,-49.7088508605957,8
tensor(429),The clergyman cherished the nomad.,-49.717098236083984,8
tensor(430),The clergyman was cherished by the nomad.,-51.84904479980469,10
tensor(431),The nomad was cherished by the clergyman.,-52.901676177978516,10
tensor(432),The vagabond revered the priest.,-47.59339904785156,8
tensor(433),The priest revered the vagabond.,-44.46215057373047,8
tensor(434),The priest was revered by the vagabond.,-45.88677978515625,10
tensor(435),The vagabond was revered by the priest.,-49.09687042236328,10
tensor(436),The assassin shot the statesman.,-37.88587951660156,7
tensor(437),The statesman shot the assassin.,-40.255348205566406,7
tensor(438),The statesman was shot by the assassin.,-41.388607025146484,9
tensor(439),The assassin was shot by the statesman.,-40.219722747802734,9
tensor(440),The hit man killed the politician.,-40.20281219482422,7
tensor(441),The politician killed the hit man.,-42.852359771728516,7
tensor(442),The politician was killed by the hit man.,-41.2071418762207,9
tensor(443),The hit man was killed by the politician.,-41.339744567871094,9
tensor(444),The clerk charged the elderly person.,-45.24099349975586,7
tensor(445),The elderly person charged the clerk.,-44.725067138671875,7
tensor(446),The elderly person was charged by the clerk.,-43.73695755004883,9
tensor(447),The clerk was charged by the elderly person.,-46.642574310302734,9
tensor(448),The cashier billed the senior citizen.,-43.938114166259766,8
tensor(449),The senior citizen billed the cashier.,-43.93733215332031,8
tensor(450),The senior citizen was billed by the cashier.,-46.56871032714844,10
tensor(451),The cashier was billed by the senior citizen.,-46.250736236572266,10
tensor(452),The mediator rescued the hostage.,-38.30079650878906,7
tensor(453),The hostage rescued the mediator.,-44.91362380981445,7
tensor(454),The hostage was rescued by the mediator.,-42.12672805786133,9
tensor(455),The mediator was rescued by the hostage.,-43.77061462402344,9
tensor(456),The negotiator saved the captive.,-41.302978515625,6
tensor(457),The captive saved the negotiator.,-44.021080017089844,6
tensor(458),The captive was saved by the negotiator.,-44.407169342041016,8
