sentence id,sentence,PLL score,nr. of tokens
tensor(41),The alcohol provided the overseer.,-31.664875984191895,13
tensor(42),The alcohol was provided by the overseer.,-19.249422073364258,13
tensor(43),The overseer was provided by the alcohol.,-39.32467842102051,13
tensor(44),The troublemaker crashed the car.,-11.484045028686523,13
tensor(45),The car crashed the troublemaker.,-27.079626083374023,13
tensor(46),The car was crashed by the troublemaker.,-10.416034698486328,13
tensor(47),The troublemaker was crashed by the car.,-26.47329330444336,13
tensor(48),The hooligan wrecked the vehicle.,-14.140334129333496,13
tensor(49),The vehicle wrecked the hooligan.,-22.260815620422363,13
tensor(50),The vehicle was wrecked by the hooligan.,-12.678817749023438,13
tensor(51),The hooligan was wrecked by the vehicle.,-20.175355911254883,13
tensor(52),The repairman fixed the tap.,-15.845803260803223,13
tensor(53),The tap fixed the repairman.,-34.4807653427124,13
tensor(54),The tap was fixed by the repairman.,-16.02738094329834,13
tensor(55),The repairman was fixed by the tap.,-39.19679069519043,13
tensor(56),The handyman repaired the faucet.,-8.552165985107422,13
tensor(57),The faucet repaired the handyman.,-25.82388973236084,13
tensor(58),The faucet was repaired by the handyman.,-9.073078155517578,13
tensor(59),The handyman was repaired by the faucet.,-20.965807914733887,13
tensor(60),The secretary organized the desk.,-26.773117065429688,13
tensor(61),The desk organized the secretary.,-34.23421382904053,13
tensor(62),The desk was organized by the secretary.,-24.384078979492188,13
tensor(63),The secretary was organized by the desk.,-36.29631996154785,13
tensor(64),The receptionist tidied the table.,-5.963062286376953,13
tensor(65),The table tidied the receptionist.,-27.107165336608887,13
tensor(66),The table was tidied by the receptionist.,-5.183170318603516,13
tensor(67),The receptionist was tidied by the table.,-37.523935317993164,13
tensor(68),The pilot steered the airplane.,-13.702042579650879,13
tensor(69),The airplane steered the pilot.,-30.158294677734375,13
tensor(70),The airplane was steered by the pilot.,-12.44725513458252,13
tensor(71),The pilot was steered by the airplane.,-26.680891036987305,13
tensor(72),The aviator maneuvered the jet.,-5.834087371826172,13
tensor(73),The jet maneuvered the aviator.,-9.349900245666504,13
tensor(74),The jet was maneuvered by the aviator.,-6.882518768310547,13
tensor(75),The aviator was maneuvered by the jet.,-12.490815162658691,13
tensor(76),The chef sauteed the squid.,-14.257817268371582,13
tensor(77),The squid sauteed the chef.,-30.196317672729492,13
tensor(78),The squid was sauteed by the chef.,-12.223689079284668,13
tensor(79),The chef was sauteed by the squid.,-28.261348724365234,13
tensor(80),The cook grilled the octopus.,-13.215903282165527,13
tensor(81),The octopus grilled the cook.,-26.279443740844727,13
tensor(82),The octopus was grilled by the cook.,-11.104292869567871,13
tensor(83),The cook was grilled by the octopus.,-22.82421112060547,13
tensor(84),The ship captain promised the triumph.,-32.86240100860596,13
tensor(85),The triumph promised the ship captain.,-42.515631675720215,13
tensor(86),The triumph was promised by the ship captain.,-28.93096923828125,13
tensor(87),The ship captain was promised by the triumph.,-46.085426330566406,13
tensor(88),The skipper guaranteed the victory.,-17.145042419433594,13
tensor(89),The victory guaranteed the skipper.,-18.652209281921387,13
tensor(90),The victory was guaranteed by the skipper.,-10.228494644165039,13
tensor(91),The skipper was guaranteed by the victory.,-29.688377380371094,13
tensor(92),The milliner adorned the fedora.,-23.857097625732422,13
tensor(93),The fedora adorned the milliner.,-23.572553634643555,13
tensor(94),The fedora was adorned by the milliner.,-23.27249050140381,13
tensor(95),The milliner was adorned by the fedora.,-30.023744583129883,13
tensor(96),The hatter decorated the bowler.,-36.40052318572998,13
tensor(97),The bowler decorated the hatter.,-39.34898281097412,13
tensor(98),The bowler was decorated by the hatter.,-33.69234275817871,13
tensor(99),The hatter was decorated by the bowler.,-35.222890853881836,13
tensor(100),The serviceman hoisted the flag.,-11.87057876586914,13
tensor(101),The flag hoisted the serviceman.,-12.664251327514648,13
tensor(102),The flag was hoisted by the serviceman.,-9.692970275878906,13
tensor(103),The serviceman was hoisted by the flag.,-5.078578948974609,13
tensor(104),The soldier raised the banner.,-17.633994102478027,13
tensor(105),The banner raised the soldier.,-35.03372573852539,13
tensor(106),The banner was raised by the soldier.,-16.409770965576172,13
tensor(107),The soldier was raised by the banner.,-27.741636276245117,13
tensor(108),The agent failed the mission.,-20.14667320251465,13
tensor(109),The mission failed the agent.,-24.34438133239746,13
tensor(110),The mission was failed by the agent.,-18.42515468597412,13
tensor(111),The agent was failed by the mission.,-24.796793460845947,13
tensor(112),The operative blew the assignment.,-27.108254432678223,13
tensor(113),The assignment blew the operative.,-47.415706634521484,13
tensor(114),The assignment was blown by the operative.,-27.638700485229492,13
tensor(115),The operative was blown by the assignment.,-36.70713710784912,13
tensor(116),The anchorman garbled the expression.,-15.71577262878418,13
tensor(117),The expression garbled the anchorman.,-21.887266159057617,13
tensor(118),The expression was garbled by the anchorman.,-15.707452774047852,13
tensor(119),The anchorman was garbled by the expression.,-29.00777816772461,13
tensor(120),The announcer mispronounced the word.,-9.459076881408691,13
tensor(121),The word mispronounced the announcer.,-30.27124309539795,13
tensor(122),The word was mispronounced by the announcer.,-10.219701766967773,13
tensor(123),The announcer was mispronounced by the word.,-33.389769554138184,13
tensor(124),The author finished the novel.,-15.938260078430176,13
tensor(125),The novel finished the author.,-28.133968353271484,13
tensor(126),The novel was finished by the author.,-15.849708557128906,13
tensor(127),The author was finished by the novel.,-32.255929946899414,13
tensor(128),The writer completed the book.,-21.291481018066406,13
tensor(129),The book completed the writer.,-28.728132247924805,13
tensor(130),The book was completed by the writer.,-16.81304359436035,13
tensor(131),The writer was completed by the book.,-30.48116970062256,13
tensor(132),The financier sponsored the project.,-13.578848838806152,13
tensor(133),The project sponsored the financier.,-20.166927814483643,13
tensor(134),The project was sponsored by the financier.,-14.462002754211426,13
tensor(135),The financier was sponsored by the project.,-18.12413501739502,13
tensor(136),The banker funded the program.,-29.00960063934326,13
tensor(137),The program funded the banker.,-34.44550800323486,13
tensor(138),The program was funded by the banker.,-28.98644733428955,13
tensor(139),The banker was funded by the program.,-32.2515287399292,13
tensor(140),The tourist exited the bus.,-18.4476318359375,13
tensor(141),The bus exited the tourist.,-42.90696716308594,13
tensor(142),The bus was exited by the tourist.,-24.642516136169434,13
tensor(143),The tourist was exited by the bus.,-28.532880783081055,13
tensor(144),The vacationer left the shuttle.,-31.750947952270508,13
tensor(145),The shuttle left the vacationer.,-34.52955150604248,13
tensor(146),The shuttle was left by the vacationer.,-31.179184913635254,13
tensor(147),The vacationer was left by the shuttle.,-36.39822578430176,13
tensor(148),The dietitian loathed the jam.,-22.097013473510742,13
tensor(149),The jam loathed the dietitian.,-24.887989044189453,13
tensor(150),The jam was loathed by the dietitian.,-20.15621566772461,13
tensor(151),The dietitian was loathed by the jam.,-22.536762237548828,13
tensor(152),The nutritionist detested the marmalade.,-12.173147201538086,13
tensor(153),The marmalade detested the nutritionist.,-13.736342430114746,13
tensor(154),The marmalade was detested by the nutritionist.,-12.718189239501953,13
tensor(155),The nutritionist was detested by the marmalade.,-9.727839469909668,13
tensor(156),The scientist discovered the cure.,-14.461146354675293,13
tensor(157),The cure discovered the scientist.,-36.405394554138184,13
tensor(158),The cure was discovered by the scientist.,-17.58672332763672,13
tensor(159),The scientist was discovered by the cure.,-34.742143630981445,13
tensor(160),The researcher found the remedy.,-19.753195762634277,13
tensor(161),The remedy found the researcher.,-30.589292526245117,13
tensor(162),The remedy was found by the researcher.,-24.11876678466797,13
tensor(163),The researcher was found by the remedy.,-43.73345375061035,13
tensor(164),The doctor closed the school.,-26.478386878967285,13
tensor(165),The school closed the doctor.,-33.03702735900879,13
tensor(166),The school was closed by the doctor.,-24.816619873046875,13
tensor(167),The doctor was closed by the school.,-28.229300498962402,13
tensor(168),The maid lifted the cushion.,-24.602235794067383,13
tensor(169),The cushion lifted the maid.,-39.28877925872803,13
tensor(170),The cushion was lifted by the maid.,-26.33554744720459,13
tensor(171),The maid was lifted by the cushion.,-34.0446252822876,13
tensor(172),The servant wiped the sink.,-20.198604583740234,13
tensor(173),The sink wiped the servant.,-38.94466781616211,13
tensor(174),The sink was wiped by the servant.,-23.852622985839844,13
tensor(175),The servant was wiped by the sink.,-34.61143207550049,13
tensor(176),The domestic cleaned the wash basin.,-30.828911781311035,13
tensor(177),The wash basin cleaned the domestic.,-40.743306159973145,13
tensor(178),The wash basin was cleaned by the domestic.,-34.32176685333252,13
tensor(179),The domestic was cleaned by the wash basin.,-30.132186889648438,13
tensor(180),The friend donned the pullover.,-15.36838674545288,13
tensor(181),The pullover donned the friend.,-31.26432991027832,13
tensor(182),The pullover was donned by the friend.,-17.49201202392578,13
tensor(183),The friend was donned by the pullover.,-32.614070892333984,13
tensor(184),The convalescent took the pill.,-10.23938274383545,13
tensor(185),The pill took the convalescent.,-23.625469207763672,13
tensor(186),The pill was taken by the convalescent.,-10.423818588256836,13
tensor(187),The convalescent was taken by the pill.,-32.34774875640869,13
tensor(188),The patient swallowed the medicine.,-14.703325271606445,13
tensor(189),The medicine swallowed the patient.,-25.396791458129883,13
tensor(190),The medicine was swallowed by the patient.,-13.938143730163574,13
tensor(191),The patient was swallowed by the medicine.,-22.633150100708008,13
tensor(192),The hoarder hid the stash.,-15.96703052520752,13
tensor(193),The stash hid the hoarder.,-28.763349533081055,13
tensor(194),The stash was hidden by the hoarder.,-15.170958518981934,13
tensor(195),The hoarder was hidden by the stash.,-33.546966552734375,13
tensor(196),The packrat concealed the stockpile.,-31.235984802246094,13
tensor(197),The stockpile concealed the packrat.,-32.716946601867676,13
tensor(198),The stockpile was concealed by the packrat.,-28.44886016845703,13
tensor(199),The packrat was concealed by the stockpile.,-31.5914249420166,13
tensor(200),The reporter abandoned the story.,-14.82334041595459,14
tensor(201),The story abandoned the reporter.,-26.714579582214355,14
tensor(202),The story was abandoned by the reporter.,-17.48008441925049,14
tensor(203),The reporter was abandoned by the story.,-30.10945701599121,14
tensor(204),The journalist ditched the article.,-11.47356128692627,14
tensor(205),The article ditched the journalist.,-19.46845769882202,14
tensor(206),The article was ditched by the journalist.,-11.934499740600586,14
tensor(207),The journalist was ditched by the article.,-32.427738189697266,14
tensor(208),The carnivore ate the steak.,-14.001750946044922,14
tensor(209),The steak ate the carnivore.,-22.47224521636963,14
tensor(210),The steak was eaten by the carnivore.,-11.425747871398926,14
tensor(211),The carnivore was eaten by the steak.,-18.441718101501465,14
tensor(212),The meat-eater devoured the filet.,-5.192224502563477,14
tensor(213),The filet devoured the meat-eater.,-14.52221393585205,14
tensor(214),The filet was devoured by the meat-eater.,-5.390824317932129,14
tensor(215),The meat-eater was devoured by the filet.,-12.192761421203613,14
tensor(216),The man drank the soda.,-13.873321533203125,14
tensor(217),The soda drank the man.,-33.10344457626343,14
tensor(218),The soda was drunk by the man.,-17.79013442993164,14
tensor(219),The man was drunk by the soda.,-26.73528003692627,14
tensor(220),The teacher bought the laptop.,-19.775275230407715,14
tensor(221),The laptop bought the teacher.,-35.915202140808105,14
tensor(222),The laptop was bought by the teacher.,-18.492161750793457,14
tensor(223),The teacher was bought by the laptop.,-38.5199613571167,14
tensor(224),The instructor purchased the computer.,-27.115604400634766,14
tensor(225),The computer purchased the instructor.,-36.177443504333496,14
tensor(226),The computer was purchased by the instructor.,-20.07908058166504,14
tensor(227),The instructor was purchased by the computer.,-37.09445858001709,14
tensor(228),The lady cooked the supper.,-15.89373779296875,14
tensor(229),The supper cooked the lady.,-33.14212417602539,14
tensor(230),The supper was cooked by the lady.,-15.60637092590332,14
tensor(231),The lady was cooked by the supper.,-38.91482925415039,14
tensor(232),The woman prepared the dinner.,-13.988219261169434,14
tensor(233),The dinner prepared the woman.,-37.23588275909424,14
tensor(234),The dinner was prepared by the woman.,-17.50167942047119,14
tensor(235),The woman was prepared by the dinner.,-38.025909423828125,14
tensor(236),The traveler lost the souvenir.,-19.432398796081543,14
tensor(237),The souvenir lost the traveler.,-26.39674186706543,14
tensor(238),The souvenir was lost by the traveler.,-18.91672992706299,14
tensor(239),The traveler was lost by the souvenir.,-31.36653709411621,14
tensor(240),The sightseer misplaced the memento.,-15.148920059204102,14
tensor(241),The memento misplaced the sightseer.,-27.074116706848145,14
tensor(242),The memento was misplaced by the sightseer.,-10.937458038330078,14
tensor(243),The sightseer was misplaced by the memento.,-22.376256942749023,14
tensor(244),The comedian confirmed the itinerary.,-18.981958389282227,14
tensor(245),The itinerary confirmed the comedian.,-33.92824459075928,14
tensor(246),The itinerary was confirmed by the comedian.,-17.630178451538086,14
tensor(247),The comedian was confirmed by the itinerary.,-35.70790958404541,14
tensor(248),The humorist verified the schedule.,-31.373432159423828,14
tensor(249),The schedule verified the humorist.,-42.833757400512695,14
tensor(250),The schedule was verified by the humorist.,-28.698254585266113,14
tensor(251),The humorist was verified by the schedule.,-44.76140022277832,14
tensor(252),The woodworker skimmed the brochure.,-4.08220100402832,14
tensor(253),The brochure skimmed the woodworker.,-25.05034351348877,14
tensor(254),The brochure was skimmed by the woodworker.,-8.832632064819336,14
tensor(255),The woodworker was skimmed by the brochure.,-23.129586219787598,14
tensor(256),The guide reached the target.,-27.06132698059082,14
tensor(257),The target reached the guide.,-32.84142589569092,14
tensor(258),The target was reached by the guide.,-23.415236473083496,14
tensor(259),The guide was reached by the target.,-35.86811542510986,14
tensor(260),The townsperson farmed the grain.,-18.71872043609619,14
tensor(261),The grain farmed the townsperson.,-40.26355743408203,14
tensor(262),The grain was farmed by the townsperson.,-22.3690128326416,14
tensor(263),The townsperson was farmed by the grain.,-38.056273460388184,14
tensor(264),The villager cultivated the crop.,-15.1687593460083,14
tensor(265),The crop cultivated the villager.,-35.55875301361084,14
tensor(266),The crop was cultivated by the villager.,-11.024846076965332,14
tensor(267),The villager was cultivated by the crop.,-36.74207305908203,14
tensor(268),The mentor revised the manuscript.,-28.2852201461792,14
tensor(269),The manuscript revised the mentor.,-39.07282543182373,14
tensor(270),The manuscript was revised by the mentor.,-27.58928871154785,14
tensor(271),The mentor was revised by the manuscript.,-40.10274648666382,14
tensor(272),The advisor edited the paper.,-26.039942741394043,14
tensor(273),The paper edited the advisor.,-39.71579551696777,14
tensor(274),The paper was edited by the advisor.,-24.928916931152344,14
tensor(275),The advisor was edited by the paper.,-41.820878982543945,14
tensor(276),The accountant made the chart.,-20.832201957702637,14
tensor(277),The chart made the accountant.,-42.30944347381592,14
tensor(278),The chart was made by the accountant.,-22.043750762939453,14
tensor(279),The accountant was made by the chart.,-42.94387340545654,14
tensor(280),The bookkeeper created the graph.,-24.585712432861328,14
tensor(281),The graph created the bookkeeper.,-37.703104972839355,14
tensor(282),The graph was created by the bookkeeper.,-16.430904388427734,14
tensor(283),The bookkeeper was created by the graph.,-42.87159729003906,14
tensor(284),The logger felled the pine tree.,-17.216814041137695,14
tensor(285),The pine tree felled the logger.,-26.58173656463623,14
tensor(286),The pine tree was felled by the logger.,-13.34415340423584,14
tensor(287),The logger was felled by the pine tree.,-20.38297176361084,14
tensor(288),The tycoon ran the company.,-9.875469207763672,14
tensor(289),The company ran the tycoon.,-20.109655380249023,14
tensor(290),The company was run by the tycoon.,-9.287396430969238,14
tensor(291),The tycoon was run by the company.,-19.532644271850586,14
tensor(292),The mogul governed the corporation.,-30.250185012817383,14
tensor(293),The corporation governed the mogul.,-32.303099632263184,14
tensor(294),The corporation was governed by the mogul.,-27.385714530944824,14
tensor(295),The mogul was governed by the corporation.,-33.8518123626709,14
tensor(296),The campaigner biased the ballot.,-41.53593158721924,14
tensor(297),The ballot biased the campaigner.,-40.68421459197998,14
tensor(298),The ballot was biased by the campaigner.,-41.137535095214844,14
tensor(299),The campaigner was biased by the ballot.,-42.71240425109863,14
tensor(300),The activist prejudiced the vote.,-20.468850135803223,14
tensor(301),The vote prejudiced the activist.,-19.169684410095215,14
tensor(302),The vote was prejudiced by the activist.,-20.419902801513672,14
tensor(303),The activist was prejudiced by the vote.,-25.6183443069458,14
tensor(304),The stewardess pulled the suitcase.,-17.32356071472168,14
tensor(305),The suitcase pulled the stewardess.,-26.79567527770996,14
tensor(306),The suitcase was pulled by the stewardess.,-14.29400634765625,14
tensor(307),The stewardess was pulled by the suitcase.,-21.886240005493164,14
tensor(308),The flight-attendant dragged the luggage.,-28.39122772216797,14
tensor(309),The luggage dragged the flight-attendant.,-30.97355365753174,14
tensor(310),The luggage was dragged by the flight-attendant.,-26.299392700195312,14
tensor(311),The flight-attendant was dragged by the luggage.,-24.281822204589844,14
tensor(312),The congressman delivered the speech.,-15.979835510253906,14
tensor(313),The speech delivered the congressman.,-37.851576805114746,14
tensor(314),The speech was delivered by the congressman.,-17.200525283813477,14
tensor(315),The congressman was delivered by the speech.,-44.09173011779785,14
tensor(316),The representative gave the address.,-18.738680839538574,14
tensor(317),The address gave the representative.,-34.98367500305176,14
tensor(318),The address was given by the representative.,-20.227272033691406,14
tensor(319),The representative was given by the address.,-46.53859615325928,14
tensor(320),The sheriff inspected the estate.,-22.4754695892334,14
tensor(321),The estate inspected the sheriff.,-42.1891450881958,14
tensor(322),The estate was inspected by the sheriff.,-23.06296730041504,14
tensor(323),The sheriff was inspected by the estate.,-39.312602043151855,14
tensor(324),The constable examined the property.,-14.378597259521484,14
tensor(325),The property examined the constable.,-36.02097511291504,14
tensor(326),The property was examined by the constable.,-12.074566841125488,14
tensor(327),The constable was examined by the property.,-31.19604206085205,14
tensor(328),The celebrity signed the photograph.,-27.565670013427734,14
tensor(329),The photograph signed the celebrity.,-39.082396507263184,14
tensor(330),The photograph was signed by the celebrity.,-18.703142166137695,14
tensor(331),The celebrity was signed by the photograph.,-38.8060884475708,14
tensor(332),The star autographed the picture.,-11.53774356842041,14
tensor(333),The picture autographed the star.,-23.25777530670166,14
tensor(334),The picture was autographed by the star.,-10.482041358947754,14
tensor(335),The star was autographed by the picture.,-26.08354663848877,14
tensor(336),The nanny tutored the boy.,-4.519107818603516,14
tensor(337),The boy tutored the nanny.,-8.452155113220215,14
tensor(338),The boy was tutored by the nanny.,-5.082452774047852,14
tensor(339),The nanny was tutored by the boy.,-11.783884048461914,14
tensor(340),The governess instructed the lad.,-26.03495216369629,14
tensor(341),The lad instructed the governess.,-26.418282508850098,14
tensor(342),The lad was instructed by the governess.,-22.229193687438965,14
tensor(343),The governess was instructed by the lad.,-22.386404991149902,14
tensor(344),The blackmailer threatened the senator.,-14.543209075927734,14
tensor(345),The senator threatened the blackmailer.,-21.00248622894287,14
tensor(346),The senator was threatened by the blackmailer.,-14.460515975952148,14
tensor(347),The blackmailer was threatened by the senator.,-20.039813995361328,14
tensor(348),The extortionist menaced the legislator.,-36.03908157348633,14
tensor(349),The legislator menaced the extortionist.,-26.091773986816406,14
tensor(350),The legislator was menaced by the extortionist.,-17.711767196655273,14
tensor(351),The extortionist was menaced by the legislator.,-22.05201530456543,14
tensor(352),The artist portrayed the philosopher.,-27.684449195861816,14
tensor(353),The philosopher portrayed the artist.,-26.60812473297119,14
tensor(354),The philosopher was portrayed by the artist.,-26.262585639953613,14
tensor(355),The artist was portrayed by the philosopher.,-29.19198513031006,14
tensor(356),The painter depicted the thinker.,-35.508460998535156,14
tensor(357),The thinker depicted the painter.,-37.11562538146973,14
tensor(358),The thinker was depicted by the painter.,-33.62889766693115,14
tensor(359),The painter was depicted by the thinker.,-39.18138885498047,14
tensor(360),The mechanic berated the intern.,-24.876219749450684,14
tensor(361),The intern berated the mechanic.,-21.787206649780273,14
tensor(362),The intern was berated by the mechanic.,-22.43159008026123,14
tensor(363),The mechanic was berated by the intern.,-20.93691349029541,14
tensor(364),The technician rebuked the aide.,-21.48877716064453,14
tensor(365),The aide rebuked the technician.,-22.00289249420166,14
tensor(366),The aide was rebuked by the technician.,-22.865689277648926,14
tensor(367),The technician was rebuked by the aide.,-25.444018363952637,14
tensor(368),The fairy enchanted the troll.,-22.862109184265137,14
tensor(369),The troll enchanted the fairy.,-25.816646575927734,14
tensor(370),The troll was enchanted by the fairy.,-21.622182846069336,14
tensor(371),The fairy was enchanted by the troll.,-20.759601593017578,14
tensor(372),The pixie mesmerized the ogre.,-22.102846145629883,14
tensor(373),The ogre mesmerized the pixie.,-23.654778480529785,14
tensor(374),The ogre was mesmerized by the pixie.,-20.642728805541992,14
tensor(375),The pixie was mesmerized by the ogre.,-22.96604824066162,14
tensor(376),The orderly assisted the dentist.,-31.348258018493652,14
tensor(377),The dentist assisted the orderly.,-24.5877685546875,14
tensor(378),The dentist was assisted by the orderly.,-23.329890251159668,14
tensor(379),The orderly was assisted by the dentist.,-23.688435554504395,14
tensor(380),The nurse helped the orthodontist.,-16.781672477722168,14
tensor(381),The orthodontist helped the nurse.,-15.62353229522705,14
tensor(382),The orthodontist was helped by the nurse.,-13.663156509399414,14
tensor(383),The nurse was helped by the orthodontist.,-14.208696365356445,14
tensor(384),The owner evicted the tenant.,-8.369749069213867,14
tensor(385),The tenant evicted the owner.,-8.935649871826172,14
tensor(386),The tenant was evicted by the owner.,-10.193599700927734,14
tensor(387),The owner was evicted by the tenant.,-12.387372016906738,14
tensor(388),The critic attacked the conservative.,-31.424965858459473,14
tensor(389),The conservative attacked the critic.,-28.42029094696045,14
tensor(390),The conservative was attacked by the critic.,-30.44960308074951,14
tensor(391),The critic was attacked by the conservative.,-31.586206436157227,14
tensor(392),The reviewer criticized the right-winger.,-18.523344039916992,14
tensor(393),The right-winger criticized the reviewer.,-19.255510330200195,14
tensor(394),The right-winger was criticized by the reviewer.,-18.7657470703125,14
tensor(395),The reviewer was criticized by the right-winger.,-25.288166046142578,14
tensor(396),The admirer badgered the director.,-12.283431053161621,14
tensor(397),The director badgered the admirer.,-13.258119583129883,14
tensor(398),The director was badgered by the admirer.,-19.94862461090088,14
tensor(399),The admirer was badgered by the director.,-8.939719200134277,14
tensor(400),The fan pestered the filmmaker.,-23.95818328857422,14
tensor(401),The filmmaker pestered the fan.,-22.17991542816162,14
tensor(402),The filmmaker was pestered by the fan.,-26.663187980651855,14
tensor(403),The fan was pestered by the filmmaker.,-23.05571746826172,14
tensor(404),The paramedic revived the youth.,-19.131349563598633,14
tensor(405),The youth revived the paramedic.,-29.29027557373047,14
tensor(406),The youth was revived by the paramedic.,-17.777653694152832,14
tensor(407),The paramedic was revived by the youth.,-25.374591827392578,14
tensor(408),The EMT resuscitated the youngster.,-9.184602737426758,14
tensor(409),The youngster resuscitated the EMT.,-17.019500732421875,14
tensor(410),The youngster was resuscitated by the EMT.,-11.023706436157227,14
tensor(411),The EMT was resuscitated by the youngster.,-17.145008087158203,14
tensor(412),The prankster duped the marketer.,-11.811848640441895,14
tensor(413),The marketer duped the prankster.,-12.885492324829102,14
tensor(414),The marketer was duped by the prankster.,-10.55730152130127,14
tensor(415),The prankster was duped by the marketer.,-10.69776439666748,14
tensor(416),The joker tricked the distributor.,-21.780919075012207,14
tensor(417),The distributor tricked the joker.,-26.3608980178833,14
tensor(418),The distributor was tricked by the joker.,-18.846546173095703,14
tensor(419),The joker was tricked by the distributor.,-24.146892547607422,14
tensor(420),The playboy courted the damsel.,-6.959087371826172,14
tensor(421),The damsel courted the playboy.,-2.6019153594970703,14
tensor(422),The damsel was courted by the playboy.,-7.407005310058594,14
tensor(423),The playboy was courted by the damsel.,-8.045063018798828,14
tensor(424),The womanizer wooed the maiden.,-21.032955169677734,14
tensor(425),The maiden wooed the womanizer.,-19.927350997924805,14
tensor(426),The maiden was wooed by the womanizer.,-16.583117485046387,14
tensor(427),The womanizer was wooed by the maiden.,-18.062785148620605,14
tensor(428),The nomad cherished the clergyman.,-25.20345687866211,14
tensor(429),The clergyman cherished the nomad.,-28.386554718017578,14
tensor(430),The clergyman was cherished by the nomad.,-25.139659881591797,14
tensor(431),The nomad was cherished by the clergyman.,-26.0752592086792,14
tensor(432),The vagabond revered the priest.,-21.958197593688965,14
tensor(433),The priest revered the vagabond.,-20.658559799194336,14
tensor(434),The priest was revered by the vagabond.,-23.917737007141113,14
tensor(435),The vagabond was revered by the priest.,-20.593894958496094,14
tensor(436),The assassin shot the statesman.,-17.315911293029785,14
tensor(437),The statesman shot the assassin.,-21.08200740814209,14
tensor(438),The statesman was shot by the assassin.,-13.74155330657959,14
tensor(439),The assassin was shot by the statesman.,-16.802574157714844,14
tensor(440),The hit man killed the politician.,-20.826181411743164,14
tensor(441),The politician killed the hit man.,-23.8131160736084,14
tensor(442),The politician was killed by the hit man.,-18.93740940093994,14
tensor(443),The hit man was killed by the politician.,-22.68887233734131,14
tensor(444),The clerk charged the elderly person.,-25.548218727111816,14
tensor(445),The elderly person charged the clerk.,-28.889321327209473,14
tensor(446),The elderly person was charged by the clerk.,-24.267802238464355,14
tensor(447),The clerk was charged by the elderly person.,-32.3929386138916,14
tensor(448),The cashier billed the senior citizen.,-12.393977165222168,14
tensor(449),The senior citizen billed the cashier.,-18.034560203552246,14
tensor(450),The senior citizen was billed by the cashier.,-14.58267593383789,14
tensor(451),The cashier was billed by the senior citizen.,-26.619343757629395,14
tensor(452),The mediator rescued the hostage.,-17.851893424987793,14
tensor(453),The hostage rescued the mediator.,-27.367252349853516,14
tensor(454),The hostage was rescued by the mediator.,-12.8900146484375,14
tensor(455),The mediator was rescued by the hostage.,-24.96804714202881,14
tensor(456),The negotiator saved the captive.,-29.215024948120117,14
tensor(457),The captive saved the negotiator.,-31.650188446044922,14
tensor(458),The captive was saved by the negotiator.,-23.51557731628418,14
