sentence id,sentence,PLL score,nr. of tokens
tensor(137),The program funded the banker.,-34.44552230834961,13
tensor(138),The program was funded by the banker.,-28.986454010009766,13
tensor(139),The banker was funded by the program.,-32.25152397155762,13
tensor(140),The tourist exited the bus.,-18.447623252868652,13
tensor(141),The bus exited the tourist.,-42.9069299697876,13
tensor(142),The bus was exited by the tourist.,-24.64252281188965,13
tensor(143),The tourist was exited by the bus.,-28.532876014709473,13
tensor(144),The vacationer left the shuttle.,-34.38003158569336,13
tensor(145),The shuttle left the vacationer.,-34.194807052612305,13
tensor(146),The shuttle was left by the vacationer.,-34.12103843688965,13
tensor(147),The vacationer was left by the shuttle.,-38.07836437225342,13
tensor(148),The dietitian loathed the jam.,-41.71492290496826,13
tensor(149),The jam loathed the dietitian.,-46.06056308746338,13
tensor(150),The jam was loathed by the dietitian.,-39.45305061340332,13
tensor(151),The dietitian was loathed by the jam.,-39.54732799530029,13
tensor(152),The nutritionist detested the marmalade.,-38.8331880569458,13
tensor(153),The marmalade detested the nutritionist.,-52.588120460510254,13
tensor(154),The marmalade was detested by the nutritionist.,-39.26844120025635,13
tensor(155),The nutritionist was detested by the marmalade.,-46.21847724914551,13
tensor(156),The scientist discovered the cure.,-14.46115779876709,13
tensor(157),The cure discovered the scientist.,-36.40538024902344,13
tensor(158),The cure was discovered by the scientist.,-17.586722373962402,13
tensor(159),The scientist was discovered by the cure.,-34.74212646484375,13
tensor(160),The researcher found the remedy.,-19.753178596496582,13
tensor(161),The remedy found the researcher.,-30.58930015563965,13
tensor(162),The remedy was found by the researcher.,-24.11877155303955,13
tensor(163),The researcher was found by the remedy.,-43.73344421386719,13
tensor(164),The doctor closed the school.,-26.478389739990234,13
tensor(165),The school closed the doctor.,-33.03705167770386,13
tensor(166),The school was closed by the doctor.,-24.81662368774414,13
tensor(167),The doctor was closed by the school.,-28.229300498962402,13
tensor(168),The maid lifted the cushion.,-24.602237701416016,13
tensor(169),The cushion lifted the maid.,-39.288774490356445,13
tensor(170),The cushion was lifted by the maid.,-26.33555030822754,13
tensor(171),The maid was lifted by the cushion.,-34.0446252822876,13
tensor(172),The servant wiped the sink.,-20.1986083984375,13
tensor(173),The sink wiped the servant.,-38.94465732574463,13
tensor(174),The sink was wiped by the servant.,-23.852614402770996,13
tensor(175),The servant was wiped by the sink.,-34.61142539978027,13
tensor(176),The domestic cleaned the wash basin.,-30.828896522521973,13
tensor(177),The wash basin cleaned the domestic.,-40.74330139160156,13
tensor(178),The wash basin was cleaned by the domestic.,-34.321767807006836,13
tensor(179),The domestic was cleaned by the wash basin.,-30.132197380065918,13
tensor(180),The friend donned the pullover.,-31.472075939178467,13
tensor(181),The pullover donned the friend.,-40.85171699523926,13
tensor(182),The pullover was donned by the friend.,-35.32045269012451,13
tensor(183),The friend was donned by the pullover.,-46.7241096496582,13
tensor(184),The convalescent took the pill.,-19.994266510009766,13
tensor(185),The pill took the convalescent.,-37.493348121643066,13
tensor(186),The pill was taken by the convalescent.,-19.322467803955078,13
tensor(187),The convalescent was taken by the pill.,-45.88216686248779,13
tensor(188),The patient swallowed the medicine.,-14.703330993652344,13
tensor(189),The medicine swallowed the patient.,-25.396784782409668,13
tensor(190),The medicine was swallowed by the patient.,-13.93814468383789,13
tensor(191),The patient was swallowed by the medicine.,-22.633159637451172,13
tensor(192),The hoarder hid the stash.,-20.166712760925293,13
tensor(193),The stash hid the hoarder.,-34.416117668151855,13
tensor(194),The stash was hidden by the hoarder.,-20.903932094573975,13
tensor(195),The hoarder was hidden by the stash.,-38.82912349700928,13
tensor(196),The packrat concealed the stockpile.,-39.543375968933105,13
tensor(197),The stockpile concealed the packrat.,-41.77616786956787,13
tensor(198),The stockpile was concealed by the packrat.,-36.39936447143555,13
tensor(199),The packrat was concealed by the stockpile.,-39.02250289916992,13
tensor(200),The reporter abandoned the story.,-14.823351860046387,14
tensor(201),The story abandoned the reporter.,-26.71457862854004,14
tensor(202),The story was abandoned by the reporter.,-17.480070114135742,14
tensor(203),The reporter was abandoned by the story.,-30.10945177078247,14
tensor(204),The journalist ditched the article.,-21.689306259155273,14
tensor(205),The article ditched the journalist.,-27.907017707824707,14
tensor(206),The article was ditched by the journalist.,-22.481736183166504,14
tensor(207),The journalist was ditched by the article.,-40.49660015106201,14
tensor(208),The carnivore ate the steak.,-20.658538818359375,14
tensor(209),The steak ate the carnivore.,-31.68862819671631,14
tensor(210),The steak was eaten by the carnivore.,-17.52444553375244,14
tensor(211),The carnivore was eaten by the steak.,-27.410064697265625,14
tensor(212),The meat-eater devoured the filet.,-24.887330055236816,14
tensor(213),The filet devoured the meat-eater.,-36.4219913482666,14
tensor(214),The filet was devoured by the meat-eater.,-27.368706703186035,14
tensor(215),The meat-eater was devoured by the filet.,-31.168601036071777,14
tensor(216),The man drank the soda.,-13.873313903808594,14
tensor(217),The soda drank the man.,-33.103434562683105,14
tensor(218),The soda was drunk by the man.,-17.790159225463867,14
tensor(219),The man was drunk by the soda.,-26.735280990600586,14
tensor(220),The teacher bought the laptop.,-19.77527141571045,14
tensor(221),The laptop bought the teacher.,-35.9152193069458,14
tensor(222),The laptop was bought by the teacher.,-18.49216651916504,14
tensor(223),The teacher was bought by the laptop.,-38.519957542419434,14
tensor(224),The instructor purchased the computer.,-27.11558437347412,14
tensor(225),The computer purchased the instructor.,-36.17746829986572,14
tensor(226),The computer was purchased by the instructor.,-20.079090118408203,14
tensor(227),The instructor was purchased by the computer.,-37.09446334838867,14
tensor(228),The lady cooked the supper.,-15.893744468688965,14
tensor(229),The supper cooked the lady.,-33.142123222351074,14
tensor(230),The supper was cooked by the lady.,-15.606369972229004,14
tensor(231),The lady was cooked by the supper.,-38.91482448577881,14
tensor(232),The woman prepared the dinner.,-13.98823356628418,14
tensor(233),The dinner prepared the woman.,-37.2358980178833,14
tensor(234),The dinner was prepared by the woman.,-17.50167942047119,14
tensor(235),The woman was prepared by the dinner.,-38.02591419219971,14
tensor(236),The traveler lost the souvenir.,-25.912267684936523,14
tensor(237),The souvenir lost the traveler.,-35.26527500152588,14
tensor(238),The souvenir was lost by the traveler.,-25.28702163696289,14
tensor(239),The traveler was lost by the souvenir.,-41.59453201293945,14
tensor(240),The sightseer misplaced the memento.,-40.31614589691162,14
tensor(241),The memento misplaced the sightseer.,-51.93332004547119,14
tensor(242),The memento was misplaced by the sightseer.,-41.03390979766846,14
tensor(243),The sightseer was misplaced by the memento.,-45.84000539779663,14
tensor(244),The comedian confirmed the itinerary.,-31.83487606048584,14
tensor(245),The itinerary confirmed the comedian.,-44.09084606170654,14
tensor(246),The itinerary was confirmed by the comedian.,-27.836922645568848,14
tensor(247),The comedian was confirmed by the itinerary.,-46.67866039276123,14
tensor(248),The humorist verified the schedule.,-40.367201805114746,14
tensor(249),The schedule verified the humorist.,-49.04936504364014,14
tensor(250),The schedule was verified by the humorist.,-35.88109302520752,14
tensor(251),The humorist was verified by the schedule.,-51.333205223083496,14
tensor(252),The woodworker skimmed the brochure.,-31.82145404815674,14
tensor(253),The brochure skimmed the woodworker.,-43.77661895751953,14
tensor(254),The brochure was skimmed by the woodworker.,-34.66691207885742,14
tensor(255),The woodworker was skimmed by the brochure.,-42.4054536819458,14
tensor(256),The guide reached the target.,-27.061327934265137,14
tensor(257),The target reached the guide.,-32.841444969177246,14
tensor(258),The target was reached by the guide.,-23.415244102478027,14
tensor(259),The guide was reached by the target.,-35.86811923980713,14
tensor(260),The townsperson farmed the grain.,-37.48532199859619,14
tensor(261),The grain farmed the townsperson.,-54.04828453063965,14
tensor(262),The grain was farmed by the townsperson.,-32.73072147369385,14
tensor(263),The townsperson was farmed by the grain.,-41.38156604766846,14
tensor(264),The villager cultivated the crop.,-22.999638557434082,14
tensor(265),The crop cultivated the villager.,-44.52339839935303,14
tensor(266),The crop was cultivated by the villager.,-19.89215087890625,14
tensor(267),The villager was cultivated by the crop.,-41.37528038024902,14
tensor(268),The mentor revised the manuscript.,-28.285229682922363,14
tensor(269),The manuscript revised the mentor.,-39.07283401489258,14
tensor(270),The manuscript was revised by the mentor.,-27.589284896850586,14
tensor(271),The mentor was revised by the manuscript.,-40.10274124145508,14
tensor(272),The advisor edited the paper.,-26.03996753692627,14
tensor(273),The paper edited the advisor.,-39.71581745147705,14
tensor(274),The paper was edited by the advisor.,-24.928930282592773,14
tensor(275),The advisor was edited by the paper.,-41.82087230682373,14
tensor(276),The accountant made the chart.,-20.832207679748535,14
tensor(277),The chart made the accountant.,-42.309438705444336,14
tensor(278),The chart was made by the accountant.,-22.04375457763672,14
tensor(279),The accountant was made by the chart.,-42.94385528564453,14
tensor(280),The bookkeeper created the graph.,-33.576881408691406,14
tensor(281),The graph created the bookkeeper.,-46.03958702087402,14
tensor(282),The graph was created by the bookkeeper.,-25.22286033630371,14
tensor(283),The bookkeeper was created by the graph.,-51.37369346618652,14
tensor(284),The logger felled the pine tree.,-21.796300888061523,14
tensor(285),The pine tree felled the logger.,-28.441826820373535,14
tensor(286),The pine tree was felled by the logger.,-21.37992572784424,14
tensor(287),The logger was felled by the pine tree.,-25.900137901306152,14
tensor(288),The tycoon ran the company.,-20.11450958251953,14
tensor(289),The company ran the tycoon.,-29.763042449951172,14
tensor(290),The company was run by the tycoon.,-18.12639808654785,14
tensor(291),The tycoon was run by the company.,-31.143827438354492,14
tensor(292),The mogul governed the corporation.,-30.25017261505127,14
tensor(293),The corporation governed the mogul.,-32.30309295654297,14
tensor(294),The corporation was governed by the mogul.,-27.385722160339355,14
tensor(295),The mogul was governed by the corporation.,-33.85183620452881,14
tensor(296),The campaigner biased the ballot.,-41.535916328430176,14
tensor(297),The ballot biased the campaigner.,-40.6841983795166,14
tensor(298),The ballot was biased by the campaigner.,-41.137516021728516,14
tensor(299),The campaigner was biased by the ballot.,-42.71240234375,14
tensor(300),The activist prejudiced the vote.,-32.68101978302002,14
tensor(301),The vote prejudiced the activist.,-31.998760223388672,14
tensor(302),The vote was prejudiced by the activist.,-31.484045028686523,14
tensor(303),The activist was prejudiced by the vote.,-33.03286266326904,14
tensor(304),The stewardess pulled the suitcase.,-27.595264434814453,14
tensor(305),The suitcase pulled the stewardess.,-38.380210876464844,14
tensor(306),The suitcase was pulled by the stewardess.,-24.4432430267334,14
tensor(307),The stewardess was pulled by the suitcase.,-32.44711780548096,14
tensor(308),The flight-attendant dragged the luggage.,-38.7722806930542,14
tensor(309),The luggage dragged the flight-attendant.,-42.982967376708984,14
tensor(310),The luggage was dragged by the flight-attendant.,-37.24895477294922,14
tensor(311),The flight-attendant was dragged by the luggage.,-33.674400329589844,14
tensor(312),The congressman delivered the speech.,-15.979852676391602,14
tensor(313),The speech delivered the congressman.,-37.851595878601074,14
tensor(314),The speech was delivered by the congressman.,-17.20052719116211,14
tensor(315),The congressman was delivered by the speech.,-44.091736793518066,14
tensor(316),The representative gave the address.,-18.73867702484131,14
tensor(317),The address gave the representative.,-34.98367261886597,14
tensor(318),The address was given by the representative.,-20.227288246154785,14
tensor(319),The representative was given by the address.,-46.53861904144287,14
tensor(320),The sheriff inspected the estate.,-22.475468635559082,14
tensor(321),The estate inspected the sheriff.,-42.18915557861328,14
tensor(322),The estate was inspected by the sheriff.,-23.062969207763672,14
tensor(323),The sheriff was inspected by the estate.,-39.312602043151855,14
tensor(324),The constable examined the property.,-22.672752380371094,14
tensor(325),The property examined the constable.,-45.21191596984863,14
tensor(326),The property was examined by the constable.,-20.367511749267578,14
tensor(327),The constable was examined by the property.,-38.585798263549805,14
tensor(328),The celebrity signed the photograph.,-27.565683364868164,14
tensor(329),The photograph signed the celebrity.,-39.0824031829834,14
tensor(330),The photograph was signed by the celebrity.,-18.70314598083496,14
tensor(331),The celebrity was signed by the photograph.,-38.80605506896973,14
tensor(332),The star autographed the picture.,-25.017037391662598,14
tensor(333),The picture autographed the star.,-34.46745681762695,14
tensor(334),The picture was autographed by the star.,-18.557820320129395,14
tensor(335),The star was autographed by the picture.,-40.73290729522705,14
tensor(336),The nanny tutored the boy.,-17.643728256225586,14
tensor(337),The boy tutored the nanny.,-20.236114978790283,14
tensor(338),The boy was tutored by the nanny.,-21.576156616210938,14
tensor(339),The nanny was tutored by the boy.,-24.609601497650146,14
tensor(340),The governess instructed the lad.,-32.27491617202759,14
tensor(341),The lad instructed the governess.,-33.170109272003174,14
tensor(342),The lad was instructed by the governess.,-27.659038066864014,14
tensor(343),The governess was instructed by the lad.,-28.36315631866455,14
tensor(344),The blackmailer threatened the senator.,-19.773621559143066,14
tensor(345),The senator threatened the blackmailer.,-26.046963691711426,14
tensor(346),The senator was threatened by the blackmailer.,-20.68117046356201,14
tensor(347),The blackmailer was threatened by the senator.,-25.871965408325195,14
tensor(348),The extortionist menaced the legislator.,-46.05355644226074,14
tensor(349),The legislator menaced the extortionist.,-41.01826477050781,14
tensor(350),The legislator was menaced by the extortionist.,-34.00269603729248,14
tensor(351),The extortionist was menaced by the legislator.,-38.20551776885986,14
tensor(352),The artist portrayed the philosopher.,-27.684450149536133,14
tensor(353),The philosopher portrayed the artist.,-26.608119010925293,14
tensor(354),The philosopher was portrayed by the artist.,-26.262601852416992,14
tensor(355),The artist was portrayed by the philosopher.,-29.191978454589844,14
tensor(356),The painter depicted the thinker.,-35.50847148895264,14
tensor(357),The thinker depicted the painter.,-37.11563682556152,14
tensor(358),The thinker was depicted by the painter.,-33.62889575958252,14
tensor(359),The painter was depicted by the thinker.,-39.181379318237305,14
tensor(360),The mechanic berated the intern.,-28.41010284423828,14
tensor(361),The intern berated the mechanic.,-30.48122215270996,14
tensor(362),The intern was berated by the mechanic.,-28.311610221862793,14
tensor(363),The mechanic was berated by the intern.,-27.797815322875977,14
tensor(364),The technician rebuked the aide.,-30.923994064331055,14
tensor(365),The aide rebuked the technician.,-31.719104766845703,14
tensor(366),The aide was rebuked by the technician.,-30.695308685302734,14
tensor(367),The technician was rebuked by the aide.,-33.44888687133789,14
tensor(368),The fairy enchanted the troll.,-22.862110137939453,14
tensor(369),The troll enchanted the fairy.,-25.816648483276367,14
tensor(370),The troll was enchanted by the fairy.,-21.62216854095459,14
tensor(371),The fairy was enchanted by the troll.,-20.759617805480957,14
tensor(372),The pixie mesmerized the ogre.,-36.828094482421875,14
tensor(373),The ogre mesmerized the pixie.,-35.857089042663574,14
tensor(374),The ogre was mesmerized by the pixie.,-32.772743225097656,14
tensor(375),The pixie was mesmerized by the ogre.,-34.63480186462402,14
tensor(376),The orderly assisted the dentist.,-31.348273277282715,14
tensor(377),The dentist assisted the orderly.,-24.587787628173828,14
tensor(378),The dentist was assisted by the orderly.,-23.3298921585083,14
tensor(379),The orderly was assisted by the dentist.,-23.68842124938965,14
tensor(380),The nurse helped the orthodontist.,-33.19213914871216,14
tensor(381),The orthodontist helped the nurse.,-29.892738342285156,14
tensor(382),The orthodontist was helped by the nurse.,-27.237592697143555,14
tensor(383),The nurse was helped by the orthodontist.,-26.652677536010742,14
tensor(384),The owner evicted the tenant.,-15.000712394714355,14
tensor(385),The tenant evicted the owner.,-15.71446180343628,14
tensor(386),The tenant was evicted by the owner.,-15.778692245483398,14
tensor(387),The owner was evicted by the tenant.,-18.44991683959961,14
tensor(388),The critic attacked the conservative.,-31.42495059967041,14
tensor(389),The conservative attacked the critic.,-28.420294761657715,14
tensor(390),The conservative was attacked by the critic.,-30.449625968933105,14
tensor(391),The critic was attacked by the conservative.,-31.586190223693848,14
tensor(392),The reviewer criticized the right-winger.,-28.644760131835938,14
tensor(393),The right-winger criticized the reviewer.,-28.706315994262695,14
tensor(394),The right-winger was criticized by the reviewer.,-28.83865737915039,14
tensor(395),The reviewer was criticized by the right-winger.,-36.05602550506592,14
tensor(396),The admirer badgered the director.,-33.43574333190918,14
tensor(397),The director badgered the admirer.,-31.753047943115234,14
tensor(398),The director was badgered by the admirer.,-36.72066879272461,14
tensor(399),The admirer was badgered by the director.,-29.400442123413086,14
tensor(400),The fan pestered the filmmaker.,-31.284257888793945,14
tensor(401),The filmmaker pestered the fan.,-31.856520175933838,14
tensor(402),The filmmaker was pestered by the fan.,-33.17854118347168,14
tensor(403),The fan was pestered by the filmmaker.,-30.362860679626465,14
tensor(404),The paramedic revived the youth.,-28.83760929107666,14
tensor(405),The youth revived the paramedic.,-37.25015068054199,14
tensor(406),The youth was revived by the paramedic.,-27.20792865753174,14
tensor(407),The paramedic was revived by the youth.,-32.91001892089844,14
tensor(408),The EMT resuscitated the youngster.,-23.66135263442993,14
tensor(409),The youngster resuscitated the EMT.,-31.896934509277344,14
tensor(410),The youngster was resuscitated by the EMT.,-21.58555507659912,14
tensor(411),The EMT was resuscitated by the youngster.,-31.93622589111328,14
tensor(412),The prankster duped the marketer.,-23.30015754699707,14
tensor(413),The marketer duped the prankster.,-26.04439401626587,14
tensor(414),The marketer was duped by the prankster.,-22.32129669189453,14
tensor(415),The prankster was duped by the marketer.,-25.757482528686523,14
tensor(416),The joker tricked the distributor.,-29.15968084335327,14
tensor(417),The distributor tricked the joker.,-33.781471729278564,14
tensor(418),The distributor was tricked by the joker.,-25.8347806930542,14
tensor(419),The joker was tricked by the distributor.,-31.19327449798584,14
tensor(420),The playboy courted the damsel.,-32.85835266113281,14
tensor(421),The damsel courted the playboy.,-29.505066871643066,14
tensor(422),The damsel was courted by the playboy.,-27.785760402679443,14
tensor(423),The playboy was courted by the damsel.,-30.444236755371094,14
tensor(424),The womanizer wooed the maiden.,-33.62464666366577,14
tensor(425),The maiden wooed the womanizer.,-31.48000431060791,14
tensor(426),The maiden was wooed by the womanizer.,-28.26708221435547,14
tensor(427),The womanizer was wooed by the maiden.,-29.249553680419922,14
tensor(428),The nomad cherished the clergyman.,-42.317463874816895,14
tensor(429),The clergyman cherished the nomad.,-40.013556480407715,14
tensor(430),The clergyman was cherished by the nomad.,-41.45781421661377,14
tensor(431),The nomad was cherished by the clergyman.,-37.667877197265625,14
tensor(432),The vagabond revered the priest.,-34.86661148071289,14
tensor(433),The priest revered the vagabond.,-31.533808708190918,14
tensor(434),The priest was revered by the vagabond.,-36.5555477142334,14
tensor(435),The vagabond was revered by the priest.,-31.37822914123535,14
tensor(436),The assassin shot the statesman.,-24.318498611450195,14
tensor(437),The statesman shot the assassin.,-26.18638801574707,14
tensor(438),The statesman was shot by the assassin.,-20.977747917175293,14
tensor(439),The assassin was shot by the statesman.,-22.894326210021973,14
tensor(440),The hit man killed the politician.,-20.826167106628418,14
tensor(441),The politician killed the hit man.,-23.813115119934082,14
tensor(442),The politician was killed by the hit man.,-18.93740177154541,14
tensor(443),The hit man was killed by the politician.,-22.688862800598145,14
tensor(444),The clerk charged the elderly person.,-25.548230171203613,14
tensor(445),The elderly person charged the clerk.,-28.88931179046631,14
tensor(446),The elderly person was charged by the clerk.,-24.267781257629395,14
tensor(447),The clerk was charged by the elderly person.,-32.39293098449707,14
tensor(448),The cashier billed the senior citizen.,-19.107804775238037,14
tensor(449),The senior citizen billed the cashier.,-23.880455017089844,14
tensor(450),The senior citizen was billed by the cashier.,-21.291763305664062,14
tensor(451),The cashier was billed by the senior citizen.,-32.29760408401489,14
tensor(452),The mediator rescued the hostage.,-24.972429275512695,14
tensor(453),The hostage rescued the mediator.,-33.58724021911621,14
tensor(454),The hostage was rescued by the mediator.,-20.301688194274902,14
tensor(455),The mediator was rescued by the hostage.,-30.489888191223145,14
tensor(456),The negotiator saved the captive.,-29.215041637420654,14
tensor(457),The captive saved the negotiator.,-31.65018367767334,14
tensor(458),The captive was saved by the negotiator.,-23.515568733215332,14
