sentence id,sentence,PLL score,nr. of tokens
brown.000109,I have to think about it.,-2.9067678451538086,9
brown.000110,A man could make a mark there.,-16.405807495117188,10
brown.000111,He approached the horse and laid a hand on the stallion's quivering neck.,-12.707072257995605,20
brown.000112,"Clayton lifted him gently into the saddle, like a child.",-21.80851936340332,14
brown.000113,Lived alone by the river.,-11.431909561157227,9
brown.000114,"It was nice then, so peaceful and quiet.",-15.332159042358398,12
brown.000115,There was no one but me.,-2.939408302307129,9
brown.000116,Clayton swung into the saddle and whacked the stallion's rump.,-14.249063491821289,18
brown.000117,They rode at a measured pace through the valley.,-15.703330993652344,12
brown.000118,Dawn would come soon and the night was at its coldest.,-8.83623218536377,15
brown.000119,In that inert landscape the caravan of his desires passed before his mind.,-52.2266411781311,17
brown.000120,"He saw them ambushed, strewn in the postures of the broken and the dying.",-40.351731300354004,21
brown.000121,They passed ranches that were framed dark gray against the black hills.,-44.52035140991211,16
brown.000122,Then at last the darkness began to dissolve.,-10.478569984436035,11
brown.000123,"The two men whipped their horses into town and flung themselves up the steps of the saloon, crying their intelligence.",-63.200313568115234,24
brown.000124,"The men in Pettigrew's were tired from a night's drinking, their faces red and baggy.",-22.06612777709961,27
brown.000125,But the liquor had flushed their courage.,-31.453042030334473,10
brown.000126,"They greeted the news angrily, as though they had been cheated of purpose.",-44.05176401138306,17
brown.000127,"Lester heard their muttering, saw their eyes reveal their desire.",-40.37941837310791,14
brown.000128,"That's what you wanted, isn't it??",-14.898139953613281,15
brown.000129,"Clayton is with him, takin him out of the valley.",-39.80400085449219,15
brown.000130,Joe Purvis was thinking back many years.,-25.89390230178833,12
brown.000131,"He remembered Gavin's smirk, his own cringing feeling, his impotence.",-29.33275604248047,20
brown.000132,Then he thought of a time when Clayton's horse had fallen lame in the Gap.,-30.17065143585205,20
brown.000133,He wouldn't even dance with her at Gavin's party.,-15.317414283752441,16
brown.000134,He treats her like she was dirt.,-13.714319229125977,10
brown.000135,It was the night Clayton had tricked them in the poker game.,-23.005057334899902,16
brown.000136,He meant to help Gavin all the time.,-26.221919059753418,11
brown.000137,There are plenty of fresh horses halfway at my place.,-33.97916793823242,13
brown.000138,"If we let them go, they won't stay away, they'll find men to ride with them and they'll be back.",-31.218570709228516,31
brown.000139,Lester's hand fluttered to Cabot's shoulder.,-19.60235023498535,15
brown.000140,Purvis and Silas Pettigrew were the last to leave.,-15.594690322875977,17
brown.000141,They mounted up and rode slowly behind the others at a safe distance.,-23.3892183303833,16
brown.000142,The mare began to tire and Clayton felt the spray of snow from the hoofs of Gavin's stallion.,-47.56771278381348,25
brown.000143,He looked over his shoulder at the thin dotting of pursuers.,-22.755515098571777,16
brown.000144,They neither gained nor fell back.,-14.116559028625488,9
brown.000145,He rode low on the mare's neck.,-17.581453323364258,12
brown.000146,"Ahead of him Gavin turned slightly off the trail and pointed for the Gap, no more than a mile away.",-44.09449911117554,24
brown.000147,Gavin's face was bloodless with excitement.,-25.070837020874023,12
brown.000148,He did not look back.,-4.672112464904785,8
brown.000149,He could feel more than hear the staccato beat of hoofs that fanned out across the prairie to the north.,-22.82649326324463,29
brown.000150,Now they were riding to kill him.,-18.16911792755127,10
brown.000151,"And he was fleeing, running -- fleeing his death and his life at the same time.",-26.94447898864746,21
brown.000152,The land over which he sped was the land he had created and lived in: his valley.,-30.170336723327637,21
brown.000153,"California is too far, he thought.",-19.2707462310791,10
brown.000154,He would never reach California.,-18.71151828765869,8
brown.000155,The sentry was not dead.,-8.138935089111328,9
brown.000156,"He was, in fact, showing signs of reviving.",-4.189543724060059,15
brown.000157,He had been carrying an Enfield rifle and a holstered navy cap-and-ball pistol.,-23.12619686126709,23
brown.000158,A bayonet hung in a belt scabbard.,-15.734661102294922,15
brown.000159,He was partially uniformed in a cavalry tunic and hat.,-32.47833013534546,14
brown.000160,Mike stripped these from him and donned them.,-22.88122844696045,12
brown.000161,"He and Dean tied and gagged the man, using his belt and shirt for the purpose.",-30.392666816711426,21
brown.000162,They dragged him inside the building.,-10.740326881408691,9
brown.000163,"Fiske joined them, unsteady on his feet.",-13.755588054656982,14
brown.000164,"Julia, seeing the bandage, rushed to him.",-23.738905906677246,12
brown.000165,He turned to Susan and kissed her on the cheek.,-8.842561721801758,13
brown.000166,"Mike debated it, trying to decide whether Fiske was strong enough to ride.",-34.210326194763184,18
brown.000167,But it at least offered him a chance for living.,-19.51336145401001,13
brown.000168,"And, for the sake of Julia and Susan, it had to be tried.",-24.947107791900635,18
brown.000169,The guerrilla bivouac remained silent.,-20.103107929229736,11
brown.000170,Light showed in the orderly room across the parade ground.,-35.28823757171631,13
brown.000171,Someone evidently was on duty there.,-17.14783000946045,9
brown.000172,No doubt there would be men guarding the horses.,-11.436628818511963,12
brown.000173,"About a dozen animals were held inside the stockade, as best Mike could make out in the moonlight.",-30.087724685668945,23
brown.000174,Evidently this was a precaution so that mounts would be available in an emergency.,-21.347328186035156,21
brown.000175,He handed the guard's rifle to Fiske.,-18.946911811828613,13
brown.000176,You stay with the ladies.,-11.339151859283447,8
brown.000177,He handed the bayonet to Dean and kept the pistol.,-21.950364112854004,15
brown.000178,Susan halted Dean and kissed him.,-34.548269748687744,9
brown.000179,"She clung to him, talking to him, and dabbing at her eyes.",-20.11545181274414,19
brown.000180,Dean turned from Susan and took Julia Fortune in his arms.,-40.91537952423096,14
brown.000181,"He kissed her also, and with deep tenderness.",-18.87553834915161,13
brown.000182,She too began to weep.,-6.252981185913086,9
brown.000183,He released her and joined Mike.,-16.79653263092041,9
brown.000184,He wanted no more sentimental scenes with her.,-10.352487564086914,12
brown.000185,He might say or do something foolish.,-8.522445678710938,10
brown.000186,Something all of them would regret.,-9.555633544921875,9
brown.000187,"And using him, Mike McLish, as a sop to her pride.",-50.38884162902832,20
brown.000188,"Holding the pistol concealed, he walked to the rear wall of the stockade.",-30.58100128173828,18
brown.000189,It was pierced by a wagon gate built of two wings.,-40.58321952819824,14
brown.000190,Mike passed through it and moved toward the dark mass of horses.,-35.18156337738037,15
brown.000191,"They were tethered, army style, on stable lines.",-28.416613578796387,15
brown.000192,The guard stood in the shadow of the stockade wall just out of reach of the moonlight.,-20.750850200653076,21
brown.000193,Mike kept walking and got within arm's reach before the man became suspicious and straightened from his lax slouch.,-30.103321075439453,27
brown.000194,Mike struck with the muzzle of the pistol.,-22.88778018951416,11
brown.000195,But the luck that had been running their way left him.,-36.644853591918945,14
brown.000196,The guard instinctively parried the blow with his rifle.,-14.05218505859375,13
brown.000197,He tried to veer the rifle around to fire into Mike's body.,-26.85120964050293,18
brown.000198,"Mike, off balance, managed to bat the muzzle away a moment before it exploded.",-25.64813804626465,19
brown.000199,Mike swung the pistol in a savage backlash.,-25.828460216522217,12
brown.000200,"This time it connected solidly on the man's temple, felling him.",-30.67409610748291,19
brown.000201,The startled horses began rearing on their tethers.,-16.424461841583252,14
brown.000202,"The sentry's saddled horse stood picketed nearby, having been kept handy in case of need.",-21.61633014678955,24
brown.000203,Mike took the bayonet from Dean's hand and slashed the picket line.,-24.09563446044922,20
brown.000204,Dean resisted Mike's attempt to push him toward the horse.,-33.36383581161499,15
brown.000205,It's our only chance now.,-3.330325126647949,10
brown.000206,Try to find these Feds.,-20.137690544128418,9
brown.000207,The rest of us can fort up in the house and hang on until you get back.,-28.82907009124756,20
brown.000208,"Dean still hesitated, but Mike lifted him almost bodily into the saddle and thrust the reins in his hand.",-50.96992206573486,23
brown.000209,Watch out for Apaches when it comes daylight.,-21.36298179626465,12
brown.000210,"We'll still have the rifle, and I might be able to round up some more.",-22.018921375274658,21
brown.000211,Dean leaned from the saddle and gave him a mighty whack on the back.,-34.3542275428772,18
brown.000212,Then he was on his way at a gallop.,-6.410826683044434,13
brown.000213,"Mike ran down the line, slashing picket ropes with the bayonet.",-24.38911533355713,19
brown.000214,He lifted a screeching war whoop.,-21.24852418899536,13
brown.000215,That touched off a total stampede.,-24.520255088806152,10
brown.000216,He darted inside the stockade and freed the horses there.,-28.409576416015625,14
brown.000217,These poured through the gate and joined the flight.,-31.658957481384277,12
brown.000218,"The animals thundered away into the moonlight, heading for the ridges.",-32.35291004180908,16
brown.000219,The guerrillas were swarming from their bivouac at the west end of the enclosure.,-29.42607307434082,23
brown.000220,His shout had been taken up and repeated.,-20.9024019241333,11
brown.000221,The guerrillas were running across the parade ground and through the rear gate in the wake of the departing horses.,-37.562159061431885,24
brown.000222,"All were carrying guns they had seized up, but they were half-clad or hardly clad at all.",-46.66716957092285,23
brown.000223,Durkin and Calhoun came running from the post.,-38.96255302429199,12
brown.000224,They had pistols in their hands.,-6.290946960449219,9
brown.000225,They bawled questions that were not answered in the uproar.,-10.039705276489258,17
brown.000226,They followed the others toward the east gate.,-16.74000072479248,11
brown.000227,Beyond the stockade rifles began to explode as some of the guerrillas fired at shadows that they imagined were Apaches.,-64.18907356262207,26
brown.000228,Mike made a dash to the rear of the frame buildings.,-32.74540328979492,14
brown.000229,He crawled beneath the two supply wagons which stood between the buildings and peered around a corner.,-33.397830963134766,20
brown.000230,Mike crawled to the door and peered in.,-17.212623119354248,11
brown.000231,The orderly room seemed to be deserted.,-14.951996803283691,10
brown.000232,"A lantern hung from a peg, giving light.",-6.150046348571777,13
brown.000233,"Ducking inside, he found that three rifles were stacked in a corner.",-22.92552947998047,17
brown.000234,"A brace of pistols, holstered on belts, hung from a peg, along with ammunition pouches.",-19.64132785797119,25
brown.000235,"An ammunition case stood open, containing canisters which contained powder cartridges.",-23.491857528686523,17
brown.000236,Shouldering the load he peered from the door.,-25.546807765960693,12
brown.000237,"He looked at the looming hoods of the supply wagons, struck by a new inspiration.",-36.91211414337158,20
brown.000238,He set his bundle down.,-14.091547966003418,8
brown.000239,"Snatching the lantern from its peg, he shattered its globe with a blow against a post.",-38.31819200515747,23
brown.000240,He picked up the powder canister and ran out.,-13.817753791809082,13
brown.000241,"Bursting paper cartridges, he scattered powder beneath the nearest wagon and dumped the contents of the canister upon it.",-58.85205888748169,26
brown.000242,"He shouldered the blanket again, backed off, and tossed the lantern with its open wick beneath the wagon.",-47.0100736618042,25
brown.000243,He turned and raced across the parade ground toward the rock house.,-32.0252947807312,15
brown.000244,Powder flame gushed beneath the wagon.,-30.714431762695312,13
brown.000245,The stockade was brilliantly lighted and the guerrillas sighted him.,-24.378926277160645,17
brown.000246,Bullets began to snap past him.,-15.475691318511963,10
brown.000247,One struck the muzzle of one of the rifles that projected from the shoulder pack.,-34.22648906707764,18
brown.000248,"Its force spun him around, but he recovered and got into stride again.",-24.4949893951416,17
brown.000249,A bullet tore the earth from beneath his foot when he was a stride or two from safety.,-31.841489791870117,21
brown.000250,Another struck him heavily in the thigh and he went down.,-18.61723518371582,14
brown.000251,Guerrillas were racing toward him.,-5.748618125915527,11
brown.000252,Susan and Julia came from the door and dragged him with them.,-35.64312696456909,15
brown.000253,The three of them floundered through the door into the interior and fell in a heap.,-15.947281837463379,22
brown.000254,Susan bounced to her feet and slammed the door.,-15.078817367553711,12
brown.000255,"She crouched aside as bullets beat at the portal, chewing into the planks.",-48.88296604156494,18
brown.000256,Some tore entirely through the whipsawed post oak.,-54.65398645401001,13
brown.000257,"The iron hinges held, but the planks were in danger of being torn from the crossbars.",-10.913492202758789,24
brown.000258,"Mike rolled to Susan, grasped her around the knees, dragging her off her feet.",-49.854219913482666,19
brown.000259,"He hovered over her to shield her, for spent bullets were thudding against the rear walls.",-43.69356727600098,21
brown.000260,He peered from a loophole.,-21.397034168243408,9
brown.000261,"Guerrillas were only a dozen yards away, charging the house.",-20.555265426635742,17
brown.000262,Mike snatched a pistol from the heap of scattered booty and fired.,-31.691457748413086,16
brown.000263,He dropped a man with the first bullet.,-22.333341121673584,11
brown.000264,At the same moment Wheeler Fiske fired the rifle Mike had given him and another guerrilla was hit.,-49.54390335083008,22
brown.000265,The guerrillas scattered for cover.,-16.415306091308594,9
brown.000266,The wagons were burning fiercely.,-15.53594446182251,8
brown.000267,The mudwagon had caught fire also.,-25.836793899536133,11
brown.000268,The blaze was spreading to the frame buildings.,-27.585299968719482,11
brown.000269,The guerrillas realized they faced a new problem.,-14.87527847290039,12
brown.000270,The guerrillas began a frantic search for pails in which to bring water from the spring.,-29.120914936065674,21
brown.000271,But what few containers they found were inadequate.,-24.908523559570312,11
brown.000272,"Many of them, in increasing panic, came running with water in their hats in a ludicrous effort.",-48.66656160354614,25
brown.000273,Both buildings were in flames.,-10.424148559570312,8
brown.000274,The heat drove the guerrillas back.,-20.420722007751465,10
brown.000275,The roof of the command post began to buckle.,-7.140047073364258,13
brown.000276,One of the wagons erupted a massive pillar of flame.,-23.77181911468506,13
brown.000277,A sizable supply of powder had been touched off.,-24.291561126708984,13
brown.000278,The wagons and the coach were beyond saving and so were the buildings.,-29.350948333740234,16
brown.000279,"The glow of the fire reached through the openings in the windows, giving light enough to examine Mike's wound.",-40.07509708404541,25
brown.000280,But it had missed the bone and had passed on through.,-33.51930236816406,14
brown.000281,Susan and Julia ripped strips from their clothing and bound the injury.,-45.581207275390625,15
brown.000282,Mike tested the leg and found that he was able to hobble around on it.,-28.047693252563477,19
brown.000283,"Now dammit, I don't want to go into any more explanations.",-20.07657527923584,18
brown.000284,"Reverend Jason, looking worried, hurried toward us.",-26.610058784484863,12
brown.000285,He brushed past the clergyman and walked into the center of the camp.,-24.35581398010254,16
brown.000286,"For a second, engages, cooks, voyageurs appeared struck dumb.",-58.45964288711548,17
brown.000287,They all flew into action.,-10.391170501708984,8
brown.000288,The Aricaras treated us like friends.,-39.22423267364502,11
brown.000289,And here all the time you knew the Sioux would be using our rifles on them!!,-46.891379833221436,20
brown.000290,Oso gave me an unruffled look.,-14.853957176208496,12
brown.000291,That's why the British never got the tribes to fight for the King.,-38.12190389633179,18
brown.000292,Mr. Manuel whispered in the ears of the Sioux that the Cheyennes were comin' to raid'em for their horses.,-44.92863702774048,28
brown.000293,Then he went on to the Cheyennes and told them that the Sioux was goin' to move up.,-34.676846504211426,23
brown.000294,He did that with all the Nations.,-24.194351196289062,10
brown.000295,"Hell, they were fightin' each other so hard they had no time for anyone else.",-14.119969367980957,21
brown.000296,The War Department wrote Mr. Manuel a letter and said he was a hero.,-20.399466514587402,18
brown.000297,In this country there's a war on every time the grass turns green.,-27.850266456604004,18
brown.000298,"First it was the Nations against themselves, then it was them against the whites.",-31.179072856903076,18
brown.000299,I remember being told it would happen so fast people would think it took place overnight.,-18.199871063232422,19
brown.000300,Once we get over the mountains others will come along.,-18.250995635986328,13
brown.000301,That's why the Trust don't want us to make it.,-25.18594455718994,17
brown.000302,Before we get through he'll have the Blackfeet hankerin' for our hair and our goods.,-52.814969539642334,26
brown.000303,"Still, I was disgusted with myself for agreeing with Montero's methods.",-28.824416160583496,18
brown.000304,"Surprisingly, he had told the others what he had done.",-5.384626388549805,17
brown.000305,Reverend Jason was understandably bitter.,-25.695907592773438,9
brown.000306,"But Oso replied calmly,"" Trouble ain't easy to dodge out in this country, rev'rend"".",-62.25696134567261,29
brown.000307,Gray Eyes attacked our camp just as the first pink threads stitched together the hills and the sky.,-62.948012828826904,23
brown.000308,Our camp was in the center of a wide valley.,-15.47290325164795,13
brown.000309,The pony herd was the one flaw in our defense.,-21.31117343902588,15
brown.000310,The Rees undoubtedly would try to cut down as many of the animals as possible.,-40.68636131286621,18
brown.000311,Wildly bucking horses would make the position difficult to defend against charging warriors.,-31.457008361816406,18
brown.000312,"Buckets were filled, the herd fed and watered.",-16.62717580795288,14
brown.000313,The worst part had been the waiting.,-9.705074310302734,10
brown.000314,"Coyotes and hunting wolves sounded like signaling Indian scouts, the whinny of a restless pony made one's skin crawl.",-61.51297569274902,29
brown.000315,"Oso slept unconcernedly, his rifle cradled in his arms.",-26.02186632156372,18
brown.000316,I didn't catch a wink.,-12.328783988952637,10
brown.000317,"Every time I closed my eyes, I saw Gray Eyes rushing at me with a knife.",-23.254915237426758,20
brown.000318,It was a relief when they finally came.,-10.958566665649414,11
brown.000319,I could see them in my sights.,-15.331866264343262,10
brown.000320,They were about a mile off.,-5.67771053314209,9
brown.000321,Under me the ground quivered slightly.,-11.454205513000488,11
brown.000322,"At first they were only feathers and dark indistinguishable faces and bodies, hunched over their horses' heads.",-40.86423444747925,27
brown.000323,Gradually they emerged as men.,-8.829901695251465,10
brown.000324,Gray Eyes was in the lead.,-17.896488189697266,9
brown.000325,"His face was split by a vermilion streak, his eyes were pools of white.",-27.8610258102417,21
brown.000326,Jagged red and black medicine symbols covered his chest.,-26.329152584075928,14
brown.000327,He was naked except for a clout.,-12.42004108428955,12
brown.000328,Next to him was a young boy I was sure had sat near me at one of the trading sessions.,-32.55599594116211,23
brown.000329,"His mouth was open, his neck corded with the strain of his screams.",-19.96480083465576,18
brown.000330,I found his chest in my sights.,-23.181978702545166,10
brown.000331,It had a red circle.,-13.749696731567383,8
brown.000332,The circle came nearer and nearer.,-11.232475757598877,9
brown.000333,"My God, how long is he going to wait, I thought.",-10.155998229980469,16
brown.000334,At first I thought he had missed.,-12.903417587280273,10
brown.000335,The feathered lance was still above his head.,-21.26908779144287,12
brown.000336,"As he started to slump over, another warrior swung him onto his horse.",-30.017175674438477,18
brown.000337,He started to run but Oso's shot caught him on the wing.,-31.602033615112305,18
brown.000338,He jerked once in the grass and lay still.,-24.50256061553955,12
brown.000339,What else he said was lost in the rattle of gunfire on all sides.,-15.5514554977417,18
brown.000340,"The Aricaras broke under the devastating fire, wheeled and retreated.",-53.900554180145264,16
brown.000341,Far up the valley I could see the Rees circling and reorganizing.,-36.098310470581055,18
brown.000342,A horse screamed as it twisted from side to side in a frenzy.,-16.510774612426758,16
brown.000343,The square head fell over.,-25.80958843231201,8
brown.000344,"His legs pumped furiously, his long black hair streamed out behind him.",-19.526973724365234,16
brown.000345,There was a ragged volley.,-10.008994102478027,9
brown.000346,He was dead before he hit the ground.,-3.047090530395508,11
brown.000347,The sharp cries at the end of the valley were faint.,-27.11072826385498,14
brown.000348,They grew louder as the Indians charged again.,-20.83759307861328,11
brown.000349,"I could see their faces glistening with sweat and bear grease, their mouths open, shouting their spine-chilling cries.",-33.785404205322266,29
brown.000350,The war captain had been badly wounded and was fighting to hold his seat.,-29.110962867736816,17
brown.000351,I could see the blood running down his chest.,-6.556516647338867,12
brown.000352,"He was riding between two warriors, who held him erect when he started to slump.",-31.055509567260742,20
brown.000353,In my sights I watched him looming bigger and bigger.,-29.52729320526123,13
brown.000354,Montero's shot had caught him high in the chest.,-24.8100528717041,15
brown.000355,There was no doubt he was dying.,-8.796590805053711,10
brown.000356,Again we waited for Montero.,-21.355684757232666,9
brown.000357,"This time he delayed so long that some of the engages shouted frantically, but they held their fire.",-42.48805618286133,22
brown.000358,The horses were only several lengths away when he fired.,-24.58456516265869,13
brown.000359,The bullet flung Gray Eyes from his horse.,-41.52226495742798,11
brown.000360,Our rolling volley swept most of the other riders from their mounts.,-29.36385488510132,16
brown.000361,But a few reached our wall.,-28.72228765487671,9
brown.000362,I heard the whir of an ax and a Canadian's face burst apart in a bloody spray.,-41.31263065338135,24
brown.000363,I saw Little Billy rise and fire almost point blank and an Indian's face became shattered flesh and bone.,-50.793702125549316,24
brown.000364,"Oso reached up, jerked the buck from the bale and snapped his neck.",-40.48823356628418,20
brown.000365,"Other Indians were running at the ponies, shrilling and waving blankets.",-38.78509330749512,18
brown.000366,"Reverend Jason got one, the Canadians the others.",-45.38399028778076,12
brown.000367,The ponies were almost uncontrollable.,-6.9090375900268555,13
